layer,block_size,target_sparsity,mask_type,local_blocks,landmark_method,num_landmarks,score_method,local_budget_overflow_rate,oracle_gap_mass,oracle_gap_l2,actual_tile_sparsity,attention_tile_work_fraction,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_kl_mean,token_mask_sparsity,quality_pass,strong_quality_pass
23,16,0.5,aglr_adaptive_m0.90,1,mean_plus_max_norm,2,hybrid,0.890625,0.07347166538238525,0.11206711828708649,0.4426406926406926,0.5573593073593074,0.7709401845932007,0.82063227891922,0.9987257719039917,0.22905977070331573,0.2702958285808563,0.6401262879371643,0.9431964755058289,0.8434152603149414,0.45811954140663147,5.276805877685547,0.7272600446428572,False,False
23,16,0.5,aglr_adaptive_m0.90,2,mean_plus_max_norm,2,hybrid,0.921875,0.0576213002204895,0.08669723570346832,0.432224025974026,0.567775974025974,0.7867905497550964,0.8227543830871582,0.999988853931427,0.2132093757390976,0.24492594599723816,0.5990038514137268,0.9471941590309143,0.8570250868797302,0.4264187514781952,4.880578517913818,0.7218889508928572,False,False
23,16,0.5,aglr_adaptive_m0.90,1,mean_plus_topk_norm,2,max,0.6964285714285714,0.14124047756195068,0.1985740214586258,0.49797077922077926,0.5020292207792207,0.7031713724136353,0.7451785802841187,0.9985010623931885,0.29682865738868713,0.35680273175239563,0.841750979423523,0.914167582988739,0.7506675124168396,0.5936573147773743,6.869706630706787,0.7557896205357143,False,False
23,16,0.5,aglr_adaptive_m0.90,2,mean_plus_topk_norm,2,max,0.75,0.12113380432128906,0.1635044366121292,0.4778138528138528,0.5221861471861472,0.7232780456542969,0.7541238069534302,0.9999849796295166,0.27672192454338074,0.32173314690589905,0.7893268465995789,0.9203243851661682,0.7719213962554932,0.5534437894821167,6.377800941467285,0.7453962053571428,False,False
23,16,0.5,aglr_adaptive_m0.90,1,mean_plus_topk_norm,2,hybrid,0.8214285714285714,0.09879237413406372,0.14532624185085297,0.45373376623376627,0.5462662337662337,0.7456194758415222,0.7920106649398804,0.9983735680580139,0.2543805241584778,0.3035549521446228,0.7169039845466614,0.9303949475288391,0.802433431148529,0.5087609887123108,5.88754940032959,0.7329799107142857,False,False
23,16,0.5,aglr_adaptive_m0.90,2,mean_plus_topk_norm,2,hybrid,0.8794642857142857,0.08307540416717529,0.12127970159053802,0.44061147186147187,0.5593885281385281,0.7613364458084106,0.7964456081390381,0.9999866485595703,0.23866353929042816,0.27950841188430786,0.6822659373283386,0.9346923828125,0.8143047094345093,0.4773270785808563,5.496743679046631,0.7262137276785714,False,False
23,16,0.5,aglr_adaptive_m0.95,1,mean_plus_max_norm,2,max,0.9330357142857143,0.07244449853897095,0.11269687116146088,0.4381764069264069,0.5618235930735931,0.771967351436615,0.824884831905365,0.9987257719039917,0.22803270816802979,0.2709255814552307,0.6440016627311707,0.9417651295661926,0.8352891206741333,0.45606541633605957,5.25600004196167,0.7249581473214286,False,False
23,16,0.5,aglr_adaptive_m0.95,2,mean_plus_max_norm,2,max,0.9508928571428571,0.0593906044960022,0.09312008321285248,0.4296536796536796,0.5703463203463204,0.7850212454795837,0.8207147121429443,0.9999891519546509,0.21497878432273865,0.2513487935066223,0.6192753911018372,0.9443430304527283,0.8456951379776001,0.4299575686454773,4.9251556396484375,0.7205636160714286,False,False
23,16,0.5,aglr_adaptive_m0.95,1,mean_plus_max_norm,2,hybrid,0.96875,0.06441539525985718,0.09879396855831146,0.4276244588744589,0.5723755411255411,0.7799964547157288,0.8315411806106567,0.9987257719039917,0.22000351548194885,0.2570226788520813,0.6015592813491821,0.9468755722045898,0.8570477366447449,0.4400070309638977,5.070709228515625,0.7195172991071428,False,False
23,16,0.5,aglr_adaptive_m0.95,2,mean_plus_max_norm,2,hybrid,0.9866071428571429,0.052551329135894775,0.07903289794921875,0.42234848484848486,0.5776515151515151,0.7918605208396912,0.8288061618804932,0.999988853931427,0.20813943445682526,0.2372616082429886,0.5762982368469238,0.94919353723526,0.8619753122329712,0.4162788689136505,4.76572847366333,0.716796875,False,False
23,16,0.5,aglr_adaptive_m0.95,1,mean_plus_topk_norm,2,max,0.8571428571428571,0.10817515850067139,0.15609867870807648,0.4552218614718615,0.5447781385281385,0.7362366914749146,0.7825005054473877,0.9985010623931885,0.2637633681297302,0.3143273890018463,0.752609372138977,0.9271674156188965,0.7889090180397034,0.5275267362594604,6.111738681793213,0.7337472098214286,False,False
23,16,0.5,aglr_adaptive_m0.95,2,mean_plus_topk_norm,2,max,0.8883928571428571,0.09401655197143555,0.13228459656238556,0.44358766233766234,0.5564123376623377,0.7503952980041504,0.7824654579162598,0.9999849796295166,0.24960467219352722,0.2905133068561554,0.7090755701065063,0.9305048584938049,0.8041573762893677,0.49920937418937683,5.755626201629639,0.7277483258928572,False,False
23,16,0.5,aglr_adaptive_m0.95,1,mean_plus_topk_norm,2,hybrid,0.953125,0.08297145366668701,0.1240827888250351,0.43073593073593075,0.5692640692640693,0.7614403963088989,0.8144021034240723,0.9983735680580139,0.23855958878993988,0.28231149911880493,0.6751424074172974,0.9370204210281372,0.820283055305481,0.47711917757987976,5.522365093231201,0.7211216517857143,False,False
23,16,0.5,aglr_adaptive_m0.95,2,mean_plus_topk_norm,2,hybrid,0.9665178571428571,0.07145565748214722,0.10750122368335724,0.4235660173160173,0.5764339826839827,0.7729561924934387,0.8125605583190918,0.9999866485595703,0.22704389691352844,0.2657299339771271,0.6613740921020508,0.9387732744216919,0.8285273313522339,0.4540878236293793,5.2291693687438965,0.7174246651785714,False,False
23,16,0.6,random,0,none,0,none,0.0,0.40832147002220154,0.4052697569131851,0.6025432900432901,0.39745670995670995,0.385166734457016,0.36802560091018677,0.7609262466430664,0.6148332953453064,0.6152381896972656,1.0294686555862427,0.7473624348640442,0.23842580616474152,1.171630859375,14.80471134185791,0.8009469168526786,False,False
23,16,0.6,mean_pooled_score,0,none,0,none,0.0,0.16758209466934204,0.22159017622470856,0.6363636363636364,0.36363636363636365,0.6259061098098755,0.6760741472244263,0.9666831493377686,0.3740938603878021,0.43155860900878906,1.0,0.857792854309082,0.5136280655860901,0.6856877207756042,8.754782676696777,0.8217860630580357,False,False
23,16,0.6,oracle_block_mass,0,none,0,none,0.0,0.0,0.0,0.5757575757575757,0.42424242424242425,0.7934882044792175,0.7978103160858154,0.9988477230072021,0.2065117061138153,0.2099684327840805,0.41188502311706543,0.9743840098381042,0.9349896907806396,0.4130234122276306,4.565010070800781,0.7873971121651786,False,False
23,16,0.6,local_window,0,none,0,none,0.0,0.0813787579536438,0.05502660572528839,0.3977272727272727,0.6022727272727273,0.7121094465255737,0.8893198370933533,1.0,0.2878904938697815,0.2649950385093689,0.718061089515686,0.9163273572921753,0.7534189820289612,0.575780987739563,6.676306247711182,0.7041015625,False,False
23,16,0.6,landmark,0,mean_plus_max_norm,2,max,0.0,0.08885788917541504,0.13032011687755585,0.5757575757575757,0.42424242424242425,0.7046303153038025,0.7130273580551147,0.9978427290916443,0.2953697144985199,0.34028854966163635,0.7010249495506287,0.9263514280319214,0.8078978657722473,0.5907395482063293,6.769014835357666,0.7923017229352678,False,False
23,16,0.6,landmark,0,mean_plus_max_norm,2,hybrid,0.0,0.08575332164764404,0.12520070374011993,0.5757575757575757,0.42424242424242425,0.7077348828315735,0.7158933877944946,0.9976317286491394,0.2922651767730713,0.33516913652420044,0.6950472593307495,0.9292129278182983,0.8180636763572693,0.5845304131507874,6.690027713775635,0.7930537632533482,False,False
23,16,0.6,landmark,0,mean_plus_topk_norm,2,max,0.0,0.10675579309463501,0.1494980901479721,0.5757575757575757,0.42424242424242425,0.6867324113845825,0.691825270652771,0.9974392652511597,0.3132675588130951,0.3594665229320526,0.7462274432182312,0.9191213250160217,0.780428946018219,0.6265351176261902,7.196712017059326,0.7920401436941964,False,False
23,16,0.6,landmark,0,mean_plus_topk_norm,2,hybrid,0.0,0.10156762599945068,0.1447490006685257,0.5757575757575757,0.42424242424242425,0.6919205784797668,0.7003575563430786,0.9975243806838989,0.30807945132255554,0.3547174334526062,0.7515739798545837,0.9199928045272827,0.779959499835968,0.6161589026451111,7.076668739318848,0.7924652099609375,False,False
23,16,0.6,local_plus_landmark,1,mean_plus_max_norm,2,max,0.0625,0.10166698694229126,0.14604662358760834,0.5757575757575757,0.42424242424242425,0.6918212175369263,0.6994838714599609,0.9978427290916443,0.30817875266075134,0.35601505637168884,0.7292712926864624,0.9204546809196472,0.7880542874336243,0.6163575053215027,7.069591045379639,0.7958984375,False,False
23,16,0.6,local_plus_landmark,1,mean_plus_max_norm,2,hybrid,0.0625,0.09812885522842407,0.1414843648672104,0.5757575757575757,0.42424242424242425,0.6953593492507935,0.7045630216598511,0.9976317286491394,0.30464062094688416,0.3514527976512909,0.726852297782898,0.9227542281150818,0.794370174407959,0.6092812418937683,6.984747886657715,0.7958984375,False,False
23,16,0.6,local_plus_landmark,1,mean_plus_topk_norm,2,max,0.0625,0.12585079669952393,0.17252658307552338,0.5757575757575757,0.42424242424242425,0.6676374077796936,0.6719892621040344,0.9974392652511597,0.33236247301101685,0.3824950158596039,0.8060813546180725,0.9087361693382263,0.7485243678092957,0.6647249460220337,7.657325744628906,0.7958984375,False,False
23,16,0.6,local_plus_landmark,1,mean_plus_topk_norm,2,hybrid,0.0625,0.12086522579193115,0.16605384647846222,0.5757575757575757,0.42424242424242425,0.6726229786872864,0.6773441433906555,0.9975243806838989,0.3273770809173584,0.3760222792625427,0.793736457824707,0.9108625650405884,0.7575613260269165,0.6547541618347168,7.542754173278809,0.7958984375,False,False
23,16,0.6,local_plus_landmark,2,mean_plus_max_norm,2,max,0.15625,0.11026734113693237,0.1561695784330368,0.5738636363636364,0.42613636363636365,0.6832208633422852,0.6837344169616699,0.9999769926071167,0.31677910685539246,0.3661380112171173,0.7886566519737244,0.9113214612007141,0.7525744438171387,0.6335582137107849,7.269329071044922,0.794921875,False,False
23,16,0.6,local_plus_landmark,2,mean_plus_max_norm,2,hybrid,0.15625,0.10661512613296509,0.15187273919582367,0.5738636363636364,0.42613636363636365,0.6868730783462524,0.6903403997421265,0.9999775886535645,0.31312689185142517,0.3618411719799042,0.7848750948905945,0.9128823280334473,0.7594563961029053,0.6262537837028503,7.184260845184326,0.794921875,False,False
23,16,0.6,local_plus_landmark,2,mean_plus_topk_norm,2,max,0.15625,0.1326085329055786,0.17248733341693878,0.5738636363636364,0.42613636363636365,0.6608796715736389,0.6491075158119202,0.9999692440032959,0.3391203284263611,0.3824557662010193,0.8085206151008606,0.9045735001564026,0.7400251030921936,0.6782406568527222,7.811537265777588,0.794921875,False,False
23,16,0.6,local_plus_landmark,2,mean_plus_topk_norm,2,hybrid,0.15625,0.12579774856567383,0.16804437339305878,0.5738636363636364,0.42613636363636365,0.6676904559135437,0.6609618663787842,0.9999701380729675,0.3323095738887787,0.3780128061771393,0.8071668148040771,0.9060500264167786,0.7418795228004456,0.6646190881729126,7.651673793792725,0.794921875,False,False
23,16,0.6,aglr_adaptive_m0.90,1,mean_plus_max_norm,2,max,0.7946428571428571,0.03884857892990112,0.0835966020822525,0.463474025974026,0.536525974025974,0.7546396255493164,0.8041287660598755,0.9987257719039917,0.2453603595495224,0.293565034866333,0.7030148506164551,0.9345738291740417,0.8111127614974976,0.4907207190990448,5.653810024261475,0.7380022321428572,False,False
23,16,0.6,aglr_adaptive_m0.90,2,mean_plus_max_norm,2,max,0.8660714285714286,0.01825892925262451,0.05421610176563263,0.4454816017316018,0.5545183982683982,0.775229275226593,0.8086848258972168,0.9999891519546509,0.2247707098722458,0.26418453454971313,0.650043785572052,0.9407081604003906,0.8343318700790405,0.4495414197444916,5.146666049957275,0.7287248883928572,False,False
23,16,0.6,aglr_adaptive_m0.90,1,mean_plus_max_norm,2,hybrid,0.890625,0.022548019886016846,0.06032739579677582,0.4426406926406926,0.5573593073593074,0.7709401845932007,0.82063227891922,0.9987257719039917,0.22905977070331573,0.2702958285808563,0.6401262879371643,0.9431964755058289,0.8434152603149414,0.45811954140663147,5.276805877685547,0.7272600446428572,False,False
23,16,0.6,aglr_adaptive_m0.90,2,mean_plus_max_norm,2,hybrid,0.921875,0.006697654724121094,0.034957513213157654,0.432224025974026,0.567775974025974,0.7867905497550964,0.8227543830871582,0.999988853931427,0.2132093757390976,0.24492594599723816,0.5990038514137268,0.9471941590309143,0.8570250868797302,0.4264187514781952,4.880578517913818,0.7218889508928572,False,False
23,16,0.6,aglr_adaptive_m0.90,1,mean_plus_topk_norm,2,max,0.6964285714285714,0.09031683206558228,0.14683429896831512,0.49797077922077926,0.5020292207792207,0.7031713724136353,0.7451785802841187,0.9985010623931885,0.29682865738868713,0.35680273175239563,0.841750979423523,0.914167582988739,0.7506675124168396,0.5936573147773743,6.869706630706787,0.7557896205357143,False,False
23,16,0.6,aglr_adaptive_m0.90,2,mean_plus_topk_norm,2,max,0.75,0.07021015882492065,0.11176471412181854,0.4778138528138528,0.5221861471861472,0.7232780456542969,0.7541238069534302,0.9999849796295166,0.27672192454338074,0.32173314690589905,0.7893268465995789,0.9203243851661682,0.7719213962554932,0.5534437894821167,6.377800941467285,0.7453962053571428,False,False
23,16,0.6,aglr_adaptive_m0.90,1,mean_plus_topk_norm,2,hybrid,0.8214285714285714,0.04786872863769531,0.0935865193605423,0.45373376623376627,0.5462662337662337,0.7456194758415222,0.7920106649398804,0.9983735680580139,0.2543805241584778,0.3035549521446228,0.7169039845466614,0.9303949475288391,0.802433431148529,0.5087609887123108,5.88754940032959,0.7329799107142857,False,False
23,16,0.6,aglr_adaptive_m0.90,2,mean_plus_topk_norm,2,hybrid,0.8794642857142857,0.032151758670806885,0.06953997910022736,0.44061147186147187,0.5593885281385281,0.7613364458084106,0.7964456081390381,0.9999866485595703,0.23866353929042816,0.27950841188430786,0.6822659373283386,0.9346923828125,0.8143047094345093,0.4773270785808563,5.496743679046631,0.7262137276785714,False,False
23,16,0.6,aglr_adaptive_m0.95,1,mean_plus_max_norm,2,max,0.9330357142857143,0.02152085304260254,0.06095714867115021,0.4381764069264069,0.5618235930735931,0.771967351436615,0.824884831905365,0.9987257719039917,0.22803270816802979,0.2709255814552307,0.6440016627311707,0.9417651295661926,0.8352891206741333,0.45606541633605957,5.25600004196167,0.7249581473214286,False,False
23,16,0.6,aglr_adaptive_m0.95,2,mean_plus_max_norm,2,max,0.9508928571428571,0.008466958999633789,0.04138036072254181,0.4296536796536796,0.5703463203463204,0.7850212454795837,0.8207147121429443,0.9999891519546509,0.21497878432273865,0.2513487935066223,0.6192753911018372,0.9443430304527283,0.8456951379776001,0.4299575686454773,4.9251556396484375,0.7205636160714286,False,False
23,16,0.6,aglr_adaptive_m0.95,1,mean_plus_max_norm,2,hybrid,0.96875,0.01349174976348877,0.04705424606800079,0.4276244588744589,0.5723755411255411,0.7799964547157288,0.8315411806106567,0.9987257719039917,0.22000351548194885,0.2570226788520813,0.6015592813491821,0.9468755722045898,0.8570477366447449,0.4400070309638977,5.070709228515625,0.7195172991071428,False,False
23,16,0.6,aglr_adaptive_m0.95,2,mean_plus_max_norm,2,hybrid,0.9866071428571429,0.0016276836395263672,0.02729317545890808,0.42234848484848486,0.5776515151515151,0.7918605208396912,0.8288061618804932,0.999988853931427,0.20813943445682526,0.2372616082429886,0.5762982368469238,0.94919353723526,0.8619753122329712,0.4162788689136505,4.76572847366333,0.716796875,False,False
23,16,0.6,aglr_adaptive_m0.95,1,mean_plus_topk_norm,2,max,0.8571428571428571,0.05725151300430298,0.10435895621776581,0.4552218614718615,0.5447781385281385,0.7362366914749146,0.7825005054473877,0.9985010623931885,0.2637633681297302,0.3143273890018463,0.752609372138977,0.9271674156188965,0.7889090180397034,0.5275267362594604,6.111738681793213,0.7337472098214286,False,False
23,16,0.6,aglr_adaptive_m0.95,2,mean_plus_topk_norm,2,max,0.8883928571428571,0.04309290647506714,0.08054487407207489,0.44358766233766234,0.5564123376623377,0.7503952980041504,0.7824654579162598,0.9999849796295166,0.24960467219352722,0.2905133068561554,0.7090755701065063,0.9305048584938049,0.8041573762893677,0.49920937418937683,5.755626201629639,0.7277483258928572,False,False
23,16,0.6,aglr_adaptive_m0.95,1,mean_plus_topk_norm,2,hybrid,0.953125,0.032047808170318604,0.07234306633472443,0.43073593073593075,0.5692640692640693,0.7614403963088989,0.8144021034240723,0.9983735680580139,0.23855958878993988,0.28231149911880493,0.6751424074172974,0.9370204210281372,0.820283055305481,0.47711917757987976,5.522365093231201,0.7211216517857143,False,False
23,16,0.6,aglr_adaptive_m0.95,2,mean_plus_topk_norm,2,hybrid,0.9665178571428571,0.02053201198577881,0.05576150119304657,0.4235660173160173,0.5764339826839827,0.7729561924934387,0.8125605583190918,0.9999866485595703,0.22704389691352844,0.2657299339771271,0.6613740921020508,0.9387732744216919,0.8285273313522339,0.4540878236293793,5.2291693687438965,0.7174246651785714,False,False
