batch,head,query_block,valid_key_blocks,naive_mismatch,oracle_crossing,actual_refinement,analytic_refinement,mean_error,mean_margin,mean_actual_bound,mean_analytic_bound
0,6,50,51,0.13725490196078433,0.13725490196078433,1.2549019607843137,1.2549019607843137,2.9625136852264404,2.4581496715545654,34.0972785949707,64.94796752929688
0,6,51,52,0.6923076923076923,0.6730769230769231,1.2307692307692308,1.2307692307692308,3.540677547454834,2.2234034538269043,37.37239456176758,68.01052856445312
0,6,52,53,0.5660377358490566,0.5471698113207547,1.2075471698113207,1.2075471698113207,3.5028865337371826,2.359067440032959,38.081939697265625,71.78240966796875
0,6,53,54,0.14814814814814814,0.14814814814814814,1.1851851851851851,1.1851851851851851,3.6900618076324463,2.481870412826538,41.305198669433594,74.78531646728516
0,6,54,55,0.5454545454545454,0.5272727272727272,1.1636363636363636,1.1636363636363636,3.5921969413757324,2.3865151405334473,42.248870849609375,76.93721771240234
0,6,55,56,0.6428571428571429,0.625,1.1428571428571428,1.1428571428571428,3.826127290725708,2.2755982875823975,42.98849868774414,77.7531967163086
0,6,56,57,0.2982456140350877,0.2807017543859649,1.1228070175438596,1.1228070175438596,1.9211034774780273,2.334010601043701,41.45515060424805,77.88162231445312
0,6,57,58,0.034482758620689655,0.017241379310344827,1.103448275862069,1.103448275862069,0.8872390985488892,2.5966618061065674,41.97655487060547,77.82240295410156
0,6,58,59,0.13559322033898305,0.13559322033898305,1.0847457627118644,1.0847457627118644,4.72913932800293,2.4662554264068604,40.78608703613281,76.20928192138672
0,6,59,60,0.8333333333333334,0.8166666666666667,1.0666666666666667,1.0666666666666667,3.7250680923461914,2.2640726566314697,39.47267532348633,73.23117065429688
0,6,60,61,0.14754098360655737,0.14754098360655737,1.0491803278688525,1.0491803278688525,4.883181095123291,2.5199954509735107,35.05165481567383,70.1785888671875
0,6,61,62,0.12903225806451613,0.12903225806451613,1.032258064516129,1.032258064516129,1.8509413003921509,2.52541184425354,35.57284164428711,66.46831512451172
0,6,62,63,0.09523809523809523,0.09523809523809523,1.0158730158730158,1.0158730158730158,0.7094799280166626,2.489882707595825,34.50101089477539,66.87619018554688
0,6,63,64,0.140625,0.140625,1.0,1.0,3.791898727416992,2.3647851943969727,37.795074462890625,70.5221176147461
0,7,0,1,0.0,0.0,63.0,64.0,1.5860748291015625,0.0,15.354846954345703,27.685630798339844
0,7,1,2,0.0,0.0,26.5,32.0,2.3152923583984375,3.6106948852539062,15.52786922454834,27.40585708618164
0,7,2,3,0.0,0.0,16.333333333333332,21.333333333333332,3.0870158672332764,5.894429683685303,15.123985290527344,27.248497009277344
0,7,3,4,0.0,0.0,13.0,16.0,2.3002967834472656,5.826286315917969,15.191620826721191,27.45819091796875
0,7,4,5,0.0,0.0,10.6,12.8,0.9148712158203125,5.029046535491943,15.116299629211426,27.563608169555664
0,7,5,6,0.0,0.0,9.333333333333334,10.666666666666666,2.07769513130188,5.069203853607178,15.563358306884766,27.383270263671875
0,7,6,7,0.0,0.0,8.571428571428571,9.142857142857142,1.7417449951171875,2.880549907684326,14.654348373413086,27.382278442382812
0,7,7,8,0.0,0.0,7.625,8.0,1.0415973663330078,2.047657012939453,14.943258285522461,27.36391258239746
0,7,8,9,0.0,0.0,7.0,7.111111111111111,1.5096486806869507,2.794358968734741,15.568328857421875,27.553085327148438
0,7,9,10,0.0,0.0,5.9,6.4,1.4989349842071533,4.915743827819824,15.3551025390625,27.27163314819336
0,7,10,11,0.0,0.0,5.454545454545454,5.818181818181818,2.1418137550354004,3.9855611324310303,14.279646873474121,27.200090408325195
0,7,11,12,0.0,0.0,4.916666666666667,5.333333333333333,2.634965181350708,5.79413366317749,14.841317176818848,27.377830505371094
0,7,12,13,0.0,0.0,4.230769230769231,4.923076923076923,0.6180842518806458,6.733179092407227,14.785364151000977,27.5037841796875
0,7,13,14,0.07142857142857142,0.07142857142857142,4.214285714285714,4.571428571428571,1.327027440071106,5.751917362213135,15.328794479370117,27.387399673461914
0,7,14,15,0.06666666666666667,0.06666666666666667,3.933333333333333,4.266666666666667,0.7997141480445862,6.510066509246826,15.019124031066895,27.546281814575195
0,7,15,16,0.0,0.0,3.75,4.0,0.8482589721679688,5.134875297546387,15.133965492248535,27.380216598510742
0,7,16,17,0.0,0.0,3.588235294117647,3.764705882352941,2.2556278705596924,5.359081268310547,14.353489875793457,27.73774528503418
