layer,block_size,target_sparsity,mask_type,actual_tile_sparsity,token_mask_sparsity,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,kept_attention_mass_p99,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_l1_p90,prob_kl_mean,prob_kl_p90
12,16,0.5,random,0.5047348484848485,0.7518877301897322,0.48054131865501404,0.47274619340896606,0.936265766620636,1.0,0.5194586515426636,0.617184579372406,1.146591067314148,0.7809922099113464,0.19866493344306946,1.0054352283477783,1.8558521270751953,12.661639213562012,24.34065818786621
12,16,0.6,mean_pooled_score,0.6363636363636364,0.8253173828125,0.6485456228256226,0.7012687921524048,0.9897204637527466,0.9997511506080627,0.35145440697669983,0.532914400100708,1.1883699893951416,0.9019126296043396,0.7643741965293884,0.6404088139533997,1.2803761959075928,8.575288772583008,19.362045288085938
12,16,0.6,oracle_block_mass,0.5757575757575757,0.7932172502790178,0.8966051936149597,0.9367460012435913,0.999133825302124,1.0,0.10339484363794327,0.12097810953855515,0.32664862275123596,0.9825754165649414,0.9597454071044922,0.20678968727588654,0.534465491771698,2.221113920211792,5.834664821624756
12,16,0.6,local_window,0.3977272727272727,0.7041015625,0.8371958136558533,0.9180500507354736,1.0,1.0000001192092896,0.16280415654182434,0.2632672190666199,0.8145266175270081,0.9923604130744934,0.9806209802627563,0.3256083130836487,0.9875228404998779,3.9987053871154785,12.341798782348633
12,16,0.6,random,0.6025432900432901,0.8009469168526786,0.3806295394897461,0.32654428482055664,0.8722415566444397,1.0,0.6193704605102539,0.7279216051101685,1.2439311742782593,0.7113327980041504,0.044100914150476456,1.180705189704895,1.9342474937438965,15.13340950012207,25.455556869506836
12,16,0.7,mean_pooled_score,0.7329545454545454,0.8743700299944197,0.5795043706893921,0.6156620979309082,0.966880202293396,0.9995955228805542,0.4204956591129303,0.6163902282714844,1.2636302709579468,0.8659078478813171,0.43489179015159607,0.7472413778305054,1.40151047706604,10.223608016967773,23.968734741210938
12,16,0.7,oracle_block_mass,0.6723484848484849,0.8424660818917411,0.8490275144577026,0.8908343315124512,0.9984082579612732,1.0,0.15097253024578094,0.17152680456638336,0.43312376737594604,0.9706467390060425,0.9308556318283081,0.3019450604915619,0.7237659692764282,3.287545919418335,8.003628730773926
12,16,0.7,local_window,0.5227272727272727,0.7685546875,0.7961367964744568,0.8727406859397888,1.0,1.0000001192092896,0.20386318862438202,0.31975701451301575,0.9093750715255737,0.9900223612785339,0.9740992188453674,0.40772637724876404,1.1251866817474365,4.960658073425293,13.903228759765625
12,16,0.7,random,0.7010281385281385,0.8500932965959822,0.2871796488761902,0.1999836564064026,0.7511883974075317,0.9999998807907104,0.7128204107284546,0.8291626572608948,1.2875205278396606,0.6397482752799988,0.0,1.327426552772522,1.96239173412323,17.459674835205078,25.757701873779297
12,16,0.8,mean_pooled_score,0.8352272727272727,0.9255349295479911,0.46841341257095337,0.45616990327835083,0.9361691474914551,0.9988508820533752,0.5315865874290466,0.7442348599433899,1.417686939239502,0.7928758859634399,0.0,0.9069231748580933,1.5842410326004028,12.897970199584961,25.11114501953125
12,16,0.8,oracle_block_mass,0.7746212121212122,0.8941214425223214,0.7666617631912231,0.7988811731338501,0.9967591762542725,1.0,0.23333828151226044,0.2764873504638672,0.6502826809883118,0.9414045214653015,0.8433904051780701,0.4666765630245209,1.004723072052002,5.173886299133301,11.307862281799316
12,16,0.8,local_window,0.6647727272727273,0.841796875,0.7199824452400208,0.7848690748214722,1.0,1.0000001192092896,0.28001755475997925,0.42087456583976746,1.0845251083374023,0.9807251691818237,0.9477415084838867,0.5600351095199585,1.3599989414215088,6.728045463562012,16.667329788208008
12,16,0.8,random,0.8008658008658008,0.9002314976283482,0.19549380242824554,0.09329777210950851,0.5859837532043457,0.9849194884300232,0.804506242275238,0.9353914856910706,1.393579125404358,0.5471513867378235,0.0,1.468387484550476,1.9913171529769897,19.742733001708984,25.910926818847656
12,16,0.85,mean_pooled_score,0.8806818181818181,0.9482203892299107,0.4075720012187958,0.3545549213886261,0.9171704649925232,0.9981554746627808,0.5924280285835266,0.8150689005851746,1.5270776748657227,0.7532205581665039,0.0,0.9973559975624084,1.6864159107208252,14.3617582321167,25.261951446533203
12,16,0.85,oracle_block_mass,0.8200757575757576,0.9170030866350446,0.7176676988601685,0.7409050464630127,0.9955254793167114,1.0,0.28233224153518677,0.3380177319049835,0.7443068623542786,0.922683835029602,0.7896848320960999,0.5646645426750183,1.1544756889343262,6.309049129486084,13.132611274719238
12,16,0.85,local_window,0.7689393939393939,0.8955078125,0.6484594345092773,0.6925129294395447,0.9999999403953552,1.0000001192092896,0.35154056549072266,0.5305050611495972,1.259178876876831,0.9688105583190918,0.9164842367172241,0.7030811309814453,1.5578190088272095,8.385289192199707,18.825681686401367
12,16,0.85,random,0.8509199134199135,0.9254847935267857,0.14506013691425323,0.043653346598148346,0.4359146058559418,0.9729380011558533,0.854939877986908,1.0035860538482666,1.4866605997085571,0.4895753264427185,0.0,1.5112190246582031,1.9958258867263794,21.027240753173828,26.0091552734375
12,16,0.9,mean_pooled_score,0.9318181818181819,0.9723314557756696,0.28668078780174255,0.1697603166103363,0.8619790077209473,0.9921836853027344,0.7133191823959351,0.8826987147331238,1.489927053451538,0.6285000443458557,0.0,1.1141383647918701,1.7885926961898804,17.37009620666504,25.652111053466797
12,16,0.9,oracle_block_mass,0.8712121212121212,0.9421277727399554,0.6385554075241089,0.6335629820823669,0.9910266995429993,1.0,0.3614445626735687,0.45845386385917664,0.9643359184265137,0.8796965479850769,0.6651986241340637,0.7228891253471375,1.355107307434082,8.185906410217285,15.627541542053223
