layer,block_size,target_sparsity,mask_type,actual_tile_sparsity,token_mask_sparsity,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,kept_attention_mass_p99,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_l1_p90,prob_kl_mean,prob_kl_p90
23,8,0.7,random,0.6964972527472528,0.8458775111607143,0.16334760189056396,0.0,0.6049379706382751,0.9999984502792358,0.836652398109436,0.838931143283844,1.0,0.3315264880657196,0.0,1.1211284399032593,1.8244673013687134,20.37760353088379,26.656435012817383
23,8,0.8,mean_pooled_score,0.8182692307692307,0.90771484375,0.10593714565038681,0.0,0.4822865128517151,0.9998103380203247,0.8940628170967102,0.8878600001335144,1.0,0.19822773337364197,0.0,1.0446826219558716,1.4584259986877441,21.825130462646484,26.87711524963379
23,8,0.8,oracle_block_mass,0.7875,0.89208984375,0.13877971470355988,0.0,0.5774861574172974,1.0,0.8612203001976013,0.8660880327224731,1.0,0.24863673746585846,0.0,1.0454038381576538,1.5494498014450073,20.993762969970703,26.83098793029785
23,8,0.8,local_window,0.6625,0.82861328125,0.18098504841327667,0.0,0.9999999403953552,1.0000001192092896,0.8190149664878845,0.8240382075309753,1.0,0.20922884345054626,0.0,0.872404932975769,1.0000001192092896,19.998523712158203,26.577394485473633
23,8,0.8,random,0.7989354395604396,0.8978969029017857,0.11082209646701813,0.0,0.4317917823791504,0.9998161196708679,0.8891779184341431,0.8940863013267517,1.0,0.25800517201423645,0.0,1.14665949344635,1.844671607017517,21.660823822021484,26.802995681762695
23,8,0.85,mean_pooled_score,0.8658653846153846,0.931884765625,0.08079200983047485,0.0,0.34513232111930847,0.9606777429580688,0.9192080497741699,0.9130695462226868,1.0,0.16616985201835632,0.0,1.056607961654663,1.4404457807540894,22.43574333190918,26.949546813964844
23,8,0.85,oracle_block_mass,0.8350961538461539,0.916259765625,0.11003054678440094,0.0,0.467161625623703,0.9999998807907104,0.8899694085121155,0.8963959813117981,1.0,0.2093120664358139,0.0,1.0604913234710693,1.5374807119369507,21.69677734375,26.86983299255371
23,8,0.85,local_window,0.7403846153846154,0.8681640625,0.13941273093223572,0.0,0.9145800471305847,1.0000001192092896,0.8605872392654419,0.861811101436615,1.0,0.1706085056066513,0.0,0.9145339727401733,1.0000001192092896,21.006101608276367,26.739910125732422
23,8,0.85,random,0.8489697802197802,0.9233049665178571,0.08503875881433487,0.0,0.32435858249664307,0.9957377910614014,0.9149612784385681,0.9204496145248413,1.0,0.2118525505065918,0.0,1.1411669254302979,1.832801342010498,22.296184539794922,26.859710693359375
23,8,0.9,mean_pooled_score,0.9163461538461538,0.95751953125,0.04791241139173508,0.0,0.16577847301959991,0.79850834608078,0.9520875811576843,0.9466381072998047,1.0,0.11820107698440552,0.0,1.0661450624465942,1.3721745014190674,23.24179458618164,27.051912307739258
23,8,0.9,oracle_block_mass,0.885576923076923,0.94189453125,0.07833387702703476,0.0,0.3285542130470276,0.9992717504501343,0.921666145324707,0.9291223287582397,1.0,0.16313371062278748,0.0,1.0710108280181885,1.5266367197036743,22.47305679321289,26.94195556640625
23,8,0.9,local_window,0.8225961538461538,0.909912109375,0.09516121447086334,0.0,0.46618208289146423,1.0,0.9048387408256531,0.9074724316596985,1.0,0.12576912343502045,0.0,0.9581150412559509,1.0000001192092896,22.082080841064453,26.858243942260742
23,8,0.9,random,0.8995879120879121,0.9490094866071429,0.05681591480970383,0.0,0.19974543154239655,0.8854464292526245,0.9431840777397156,0.9477885365486145,1.0,0.15480665862560272,0.0,1.120185136795044,1.7802238464355469,23.00102424621582,26.94508171081543
23,16,0.0,dense,0.0,0.484375,0.52595055103302,0.9999998807907104,1.0,1.0000001192092896,0.47404947876930237,0.47376179695129395,1.0,0.5294061303138733,0.0,0.47934895753860474,1.0,11.729109764099121,25.696401596069336
23,16,0.5,mean_pooled_score,0.5454545454545454,0.765625,0.244392991065979,0.0,1.0,1.0000001192092896,0.7556070685386658,0.7537122964859009,1.0,0.27646979689598083,0.0,0.8090656399726868,1.0000001192092896,18.52243423461914,26.50641632080078
