layer,block_size,target_sparsity,mask_type,sample_pattern,aggregation,local_blocks,hybrid_weights,local_budget_overflow_rate,actual_tile_sparsity,attention_tile_work_fraction,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_kl_mean,token_mask_sparsity,quality_pass,strong_quality_pass,oracle_gap_mass,oracle_gap_l2
23,16,0.4,hybrid,both_diagonals,topk_mean,2,L0.30_A0.70_R0.10,0.09375,0.37310606060606055,0.6268939393939394,0.8544508218765259,0.879729151725769,0.9999911189079285,0.14554913341999054,0.15948684513568878,0.34324029088020325,0.9741615056991577,0.9560012221336365,0.29109829664230347,3.275723695755005,0.69140625,False,False,0.05065184831619263,0.0610906183719635
23,16,0.4,hybrid,both_diagonals,logsumexp,2,L0.30_A0.70_R0.10,0.09375,0.37310606060606055,0.6268939393939394,0.853886067867279,0.8811743259429932,0.999991774559021,0.14611396193504333,0.16404640674591064,0.3683156967163086,0.9713855385780334,0.9477875232696533,0.29222795367240906,3.2831828594207764,0.69140625,False,False,0.05121660232543945,0.06565017998218536
23,16,0.4,adaptive_hybrid_m0.90,anti_diagonal,topk_mean,2,L0.45_A0.45_R0.10,0.9598214285714286,0.4251893939393939,0.5748106060606061,0.794715404510498,0.8376275300979614,0.9999871850013733,0.20528459548950195,0.23539112508296967,0.5886967778205872,0.9494510293006897,0.8648710250854492,0.4105691909790039,4.69750452041626,0.71826171875,False,False,0.11038726568222046,0.13699489831924438
23,16,0.4,adaptive_hybrid_m0.90,anti_diagonal,logsumexp,2,L0.45_A0.45_R0.10,0.9620535714285714,0.4251893939393939,0.5748106060606061,0.7996519804000854,0.8400789499282837,0.9999873638153076,0.20034804940223694,0.22513101994991302,0.552687406539917,0.9537126421928406,0.8803297877311707,0.4006960988044739,4.565003395080566,0.71826171875,False,False,0.10545068979263306,0.12673479318618774
23,16,0.4,adaptive_hybrid_m0.90,both_diagonals,topk_mean,2,L0.45_A0.45_R0.10,0.9642857142857143,0.4251893939393939,0.5748106060606061,0.8004305958747864,0.8434327244758606,0.9999873042106628,0.1995694786310196,0.223701611161232,0.5557507872581482,0.9549506902694702,0.8803297877311707,0.3991389870643616,4.549341678619385,0.71826171875,False,False,0.10467207431793213,0.1253053843975067
23,16,0.4,adaptive_hybrid_m0.90,both_diagonals,logsumexp,2,L0.45_A0.45_R0.10,0.9642857142857143,0.4247835497835498,0.5752164502164502,0.8037773966789246,0.8463186025619507,0.9999882578849792,0.19622257351875305,0.2199905663728714,0.5480297803878784,0.956389844417572,0.8854033946990967,0.39244508743286133,4.4636616706848145,0.7180524553571428,False,False,0.10132527351379395,0.12159433960914612
23,16,0.4,adaptive_hybrid_m0.95,anti_diagonal,topk_mean,2,L0.45_A0.45_R0.10,0.9933035714285714,0.4185606060606061,0.5814393939393939,0.797042727470398,0.8398158550262451,0.9999871850013733,0.20295734703540802,0.2333502471446991,0.5883681774139404,0.949800431728363,0.8654634952545166,0.40591469407081604,4.644896507263184,0.71484375,False,False,0.10805994272232056,0.13495402038097382
23,16,0.4,adaptive_hybrid_m0.95,anti_diagonal,logsumexp,2,L0.45_A0.45_R0.10,0.9933035714285714,0.4188311688311688,0.5811688311688312,0.8017825484275818,0.843238115310669,0.9999873638153076,0.1982174813747406,0.22304536402225494,0.5501104593276978,0.954260528087616,0.8819093704223633,0.3964349627494812,4.517212390899658,0.7149832589285714,False,False,0.10332012176513672,0.12464913725852966
23,16,0.4,adaptive_hybrid_m0.95,both_diagonals,topk_mean,2,L0.45_A0.45_R0.10,0.9977678571428571,0.4186958874458875,0.5813041125541125,0.802387535572052,0.8461368083953857,0.9999873042106628,0.1976124495267868,0.22186113893985748,0.5534084439277649,0.9552026391029358,0.8805064558982849,0.3952249586582184,4.505970001220703,0.7149135044642857,False,False,0.1027151346206665,0.1234649121761322
23,16,0.4,adaptive_hybrid_m0.95,both_diagonals,logsumexp,2,L0.45_A0.45_R0.10,0.9977678571428571,0.4186958874458875,0.5813041125541125,0.805802047252655,0.8485069274902344,0.9999882578849792,0.19419798254966736,0.21791216731071472,0.545600175857544,0.9568363428115845,0.8857423067092896,0.3883959650993347,4.418067932128906,0.7149135044642857,False,False,0.09930062294006348,0.11951594054698944
23,16,0.5,dense,none,none,0,none,0.0,0.0,1.0,1.0,1.0,1.0000001192092896,4.6399821762577176e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.4990234375,False,False,-0.15558815002441406,-0.15822871029376984
23,16,0.5,random,none,none,0,none,0.0,0.5047348484848485,0.4952651515151515,0.47879722714424133,0.48528313636779785,0.874415934085846,0.5212028622627258,0.5124712586402893,1.0,0.8087906837463379,0.39859169721603394,1.0089234113693237,12.530410766601562,0.7518877301897322,False,False,0.3656146228313446,0.35424254834651947
23,16,0.5,mean_pooled_score,none,none,0,none,0.0,0.5454545454545454,0.45454545454545453,0.6878424882888794,0.7659221887588501,0.9761026501655579,0.3121574819087982,0.3518770635128021,1.0,0.8780520558357239,0.6096563339233398,0.5618149638175964,7.3368024826049805,0.7758265904017857,False,False,0.15656936168670654,0.1936483532190323
23,16,0.5,oracle_block_mass,none,none,0,none,0.0,0.48484848484848486,0.5151515151515151,0.8444118499755859,0.860014796257019,0.9991868138313293,0.15558815002441406,0.15822871029376984,0.3283238112926483,0.9826759696006775,0.9558383226394653,0.3111763000488281,3.4278666973114014,0.7416011265345982,False,False,0.15558815002441406,0.15822871029376984
23,16,0.5,landmark_only,none,none,0,none,0.0,0.48484848484848486,0.5151515151515151,0.7478421330451965,0.7722487449645996,0.9981992244720459,0.25215792655944824,0.2900157868862152,0.6433277726173401,0.9365378618240356,0.8360273838043213,0.5043158531188965,5.799049377441406,0.7456229073660714,False,False,0.0965697169303894,0.13178707659244537
23,16,0.5,antidiagonal_only,anti_diagonal,topk_mean,0,none,0.0,0.48484848484848486,0.5151515151515151,0.787144660949707,0.8181301951408386,0.99875408411026,0.2128552943468094,0.23175668716430664,0.5012460947036743,0.9574189186096191,0.9055426716804504,0.4257105886936188,4.828547954559326,0.7449362618582589,False,False,0.057267189025878906,0.0735279768705368
23,16,0.5,antidiagonal_only,anti_diagonal,logsumexp,0,none,0.0,0.48484848484848486,0.5151515151515151,0.778419554233551,0.8036981821060181,0.9988132119178772,0.22158049046993256,0.24184249341487885,0.5272705554962158,0.9533907175064087,0.8915085792541504,0.4431609809398651,5.017590522766113,0.7454921177455357,False,False,0.06599229574203491,0.08361378312110901
23,16,0.5,antidiagonal_only,both_diagonals,topk_mean,0,none,0.0,0.48484848484848486,0.5151515151515151,0.7980386018753052,0.824866771697998,0.9988916516304016,0.20196130871772766,0.21360094845294952,0.44214576482772827,0.9675536751747131,0.9295896887779236,0.4039226174354553,4.552242755889893,0.7469961983816964,False,False,0.04637324810028076,0.05537223815917969
23,16,0.5,antidiagonal_only,both_diagonals,logsumexp,0,none,0.0,0.48484848484848486,0.5151515151515151,0.7969246506690979,0.8231407403945923,0.9989034533500671,0.2030753195285797,0.21661092340946198,0.45193198323249817,0.9666666388511658,0.9278104901313782,0.4061506390571594,4.572292804718018,0.7471923828125,False,False,0.04748719930648804,0.05838221311569214
23,16,0.5,hybrid,anti_diagonal,topk_mean,2,L0.70_A0.30,0.125,0.4829545454545454,0.5170454545454546,0.7530852556228638,0.7793320417404175,0.9999836087226868,0.2469147890806198,0.28403428196907043,0.6656399369239807,0.9362096190452576,0.8298435211181641,0.4938296377658844,5.654574871063232,0.748046875,False,False,0.09132659435272217,0.1258055716753006
23,16,0.5,hybrid,anti_diagonal,logsumexp,2,L0.70_A0.30,0.125,0.4829545454545454,0.5170454545454546,0.7566865682601929,0.7836235761642456,0.9999831318855286,0.2433134764432907,0.2785676121711731,0.66282719373703,0.9376675486564636,0.833893358707428,0.4866269528865814,5.563174724578857,0.748046875,False,False,0.08772528171539307,0.12033890187740326
23,16,0.5,hybrid,both_diagonals,topk_mean,2,L0.70_A0.30,0.125,0.4829545454545454,0.5170454545454546,0.7576600313186646,0.784500241279602,0.999983012676239,0.24233998358249664,0.27641692757606506,0.6527110934257507,0.9397190809249878,0.8406149744987488,0.4846799671649933,5.537755489349365,0.748046875,False,False,0.08675181865692139,0.11818821728229523
23,16,0.5,hybrid,both_diagonals,logsumexp,2,L0.70_A0.30,0.125,0.4829545454545454,0.5170454545454546,0.7570751905441284,0.7819955348968506,0.999983012676239,0.24292483925819397,0.27813225984573364,0.661294162273407,0.938457190990448,0.8368228673934937,0.48584967851638794,5.552199363708496,0.748046875,False,False,0.08733665943145752,0.1199035495519638
23,16,0.5,hybrid,anti_diagonal,topk_mean,2,L0.70_A0.30_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.7501642107963562,0.7743124961853027,0.9999836087226868,0.2498358190059662,0.2900165915489197,0.6812654733657837,0.933862566947937,0.8202594518661499,0.49967160820961,5.728340148925781,0.748046875,False,False,0.09424763917922974,0.13178788125514984
23,16,0.5,hybrid,anti_diagonal,logsumexp,2,L0.70_A0.30_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.7539139986038208,0.7812137603759766,0.9999831318855286,0.2460860311985016,0.28187698125839233,0.6688963174819946,0.9359636306762695,0.8264326453208923,0.4921720623970032,5.631347179412842,0.748046875,False,False,0.09049785137176514,0.1236482709646225
23,16,0.5,hybrid,both_diagonals,topk_mean,2,L0.70_A0.30_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.7537606358528137,0.7797669172286987,0.999983012676239,0.2462393194437027,0.2828339636325836,0.6653611063957214,0.9370885491371155,0.8296567797660828,0.4924786388874054,5.6350250244140625,0.748046875,False,False,0.09065121412277222,0.12460525333881378
23,16,0.5,hybrid,both_diagonals,logsumexp,2,L0.70_A0.30_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.7547757029533386,0.7791851758956909,0.9999829530715942,0.2452242225408554,0.28182452917099,0.6650777459144592,0.9372575879096985,0.8313296437263489,0.4904484450817108,5.608471870422363,0.748046875,False,False,0.08963614702224731,0.12359581887722015
23,16,0.5,hybrid,anti_diagonal,topk_mean,2,L0.50_A0.50,0.125,0.4829545454545454,0.5170454545454546,0.7660013437271118,0.7935420870780945,0.9999831318855286,0.23399868607521057,0.26703372597694397,0.635075569152832,0.9420527219772339,0.8516306281089783,0.4679974615573883,5.340427875518799,0.748046875,False,False,0.07841050624847412,0.10880501568317413
23,16,0.5,hybrid,anti_diagonal,logsumexp,2,L0.50_A0.50,0.125,0.4829545454545454,0.5170454545454546,0.7724534273147583,0.798490047454834,0.9999847412109375,0.2275465577840805,0.2525741159915924,0.5791327357292175,0.9482428431510925,0.8680627942085266,0.455093115568161,5.167533874511719,0.748046875,False,False,0.07195842266082764,0.09434540569782257
23,16,0.5,hybrid,both_diagonals,topk_mean,2,L0.50_A0.50,0.125,0.4829545454545454,0.5170454545454546,0.7726714015007019,0.8012012243270874,0.9999824166297913,0.22732864320278168,0.25398507714271545,0.5974286198616028,0.9482235312461853,0.8660467863082886,0.45465728640556335,5.169600963592529,0.748046875,False,False,0.07174044847488403,0.09575636684894562
23,16,0.5,hybrid,both_diagonals,logsumexp,2,L0.50_A0.50,0.125,0.4829545454545454,0.5170454545454546,0.7739542722702026,0.8012787103652954,0.9999842643737793,0.22604574263095856,0.25162822008132935,0.586367130279541,0.9492947459220886,0.8712105751037598,0.45209142565727234,5.132762908935547,0.748046875,False,False,0.0704575777053833,0.09339950978755951
23,16,0.5,hybrid,anti_diagonal,topk_mean,2,L0.50_A0.50_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.7630482316017151,0.7910605072975159,0.9999831318855286,0.2369518280029297,0.2709508538246155,0.6409382224082947,0.9408239722251892,0.8443319201469421,0.473903626203537,5.412947177886963,0.748046875,False,False,0.08136361837387085,0.11272214353084564
23,16,0.5,hybrid,anti_diagonal,logsumexp,2,L0.50_A0.50_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.765528678894043,0.7911105155944824,0.999984860420227,0.23447135090827942,0.26433101296424866,0.620928943157196,0.9429721832275391,0.8534640669822693,0.46894270181655884,5.341336727142334,0.748046875,False,False,0.07888317108154297,0.10610230267047882
23,16,0.5,hybrid,both_diagonals,topk_mean,2,L0.50_A0.50_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.769673764705658,0.7975213527679443,0.9999831318855286,0.23032627999782562,0.2598349153995514,0.6151645183563232,0.946174681186676,0.8603557348251343,0.46065253019332886,5.243697166442871,0.748046875,False,False,0.07473808526992798,0.10160620510578156
23,16,0.5,hybrid,both_diagonals,logsumexp,2,L0.50_A0.50_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.771761953830719,0.8002586364746094,0.9999843239784241,0.22823810577392578,0.2559257745742798,0.5982447266578674,0.94786536693573,0.8660467863082886,0.45647621154785156,5.187435626983643,0.748046875,False,False,0.07264989614486694,0.09769706428050995
23,16,0.5,hybrid,anti_diagonal,topk_mean,2,L0.30_A0.70,0.125,0.4829545454545454,0.5170454545454546,0.7768489718437195,0.8040784597396851,0.999983012676239,0.22315096855163574,0.2483200579881668,0.5668702721595764,0.9492657780647278,0.8769121170043945,0.4463019371032715,5.072695255279541,0.748046875,False,False,0.06756287813186646,0.09009134769439697
23,16,0.5,hybrid,anti_diagonal,logsumexp,2,L0.30_A0.70,0.125,0.4829545454545454,0.5170454545454546,0.776066243648529,0.8015691041946411,0.9999845027923584,0.22393372654914856,0.24547329545021057,0.5566555261611938,0.9503009915351868,0.8779188394546509,0.4478674829006195,5.077618598937988,0.748046875,False,False,0.06834560632705688,0.08724458515644073
23,16,0.5,hybrid,both_diagonals,topk_mean,2,L0.30_A0.70,0.125,0.4829545454545454,0.5170454545454546,0.7853527069091797,0.8109723329544067,0.9999845623970032,0.21464727818965912,0.23458094894886017,0.5346530675888062,0.9552764296531677,0.8883756399154663,0.42929455637931824,4.855552673339844,0.748046875,False,False,0.05905914306640625,0.07635223865509033
23,16,0.5,hybrid,both_diagonals,logsumexp,2,L0.30_A0.70,0.125,0.4829545454545454,0.5170454545454546,0.7828074097633362,0.8091070652008057,0.9999845027923584,0.21719253063201904,0.2383357733488083,0.5472738742828369,0.9539856314659119,0.8861681222915649,0.4343850612640381,4.915492534637451,0.748046875,False,False,0.061604440212249756,0.08010706305503845
23,16,0.5,hybrid,anti_diagonal,topk_mean,2,L0.30_A0.70_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.7741565108299255,0.8011993169784546,0.999982476234436,0.22584345936775208,0.2534395754337311,0.5843853950500488,0.9471705555915833,0.8682186007499695,0.45168694853782654,5.14089822769165,0.748046875,False,False,0.0702553391456604,0.09521086513996124
23,16,0.5,hybrid,anti_diagonal,logsumexp,2,L0.30_A0.70_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.7731756567955017,0.7987726926803589,0.9999843835830688,0.22682438790798187,0.24983076751232147,0.5708932280540466,0.948839008808136,0.8727286458015442,0.45364874601364136,5.14755392074585,0.748046875,False,False,0.07123619318008423,0.09160205721855164
23,16,0.5,hybrid,both_diagonals,topk_mean,2,L0.30_A0.70_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.7812512516975403,0.8063583970069885,0.9999845623970032,0.2187487781047821,0.2428237646818161,0.5614572167396545,0.9519520998001099,0.8776350021362305,0.4374975860118866,4.958645820617676,0.748046875,False,False,0.06316059827804565,0.08459505438804626
23,16,0.5,hybrid,both_diagonals,logsumexp,2,L0.30_A0.70_R0.10,0.125,0.4829545454545454,0.5170454545454546,0.7808352708816528,0.8073322176933289,0.9999845027923584,0.21916463971138,0.2435416430234909,0.5612879991531372,0.9520817995071411,0.8808636665344238,0.43832927942276,4.966010093688965,0.748046875,False,False,0.0635765790939331,0.08531293272972107
23,16,0.5,adaptive_hybrid_m0.90,anti_diagonal,topk_mean,2,L0.45_A0.45_R0.10,0.9598214285714286,0.4251893939393939,0.5748106060606061,0.794715404510498,0.8376275300979614,0.9999871850013733,0.20528459548950195,0.23539112508296967,0.5886967778205872,0.9494510293006897,0.8648710250854492,0.4105691909790039,4.69750452041626,0.71826171875,False,False,0.04969644546508789,0.07716241478919983
23,16,0.5,adaptive_hybrid_m0.90,anti_diagonal,logsumexp,2,L0.45_A0.45_R0.10,0.9620535714285714,0.4251893939393939,0.5748106060606061,0.7996519804000854,0.8400789499282837,0.9999873638153076,0.20034804940223694,0.22513101994991302,0.552687406539917,0.9537126421928406,0.8803297877311707,0.4006960988044739,4.565003395080566,0.71826171875,False,False,0.04475986957550049,0.06690230965614319
23,16,0.5,adaptive_hybrid_m0.90,both_diagonals,topk_mean,2,L0.45_A0.45_R0.10,0.9642857142857143,0.4251893939393939,0.5748106060606061,0.8004305958747864,0.8434327244758606,0.9999873042106628,0.1995694786310196,0.223701611161232,0.5557507872581482,0.9549506902694702,0.8803297877311707,0.3991389870643616,4.549341678619385,0.71826171875,False,False,0.04398125410079956,0.06547290086746216
23,16,0.5,adaptive_hybrid_m0.90,both_diagonals,logsumexp,2,L0.45_A0.45_R0.10,0.9642857142857143,0.4247835497835498,0.5752164502164502,0.8037773966789246,0.8463186025619507,0.9999882578849792,0.19622257351875305,0.2199905663728714,0.5480297803878784,0.956389844417572,0.8854033946990967,0.39244508743286133,4.4636616706848145,0.7180524553571428,False,False,0.04063445329666138,0.06176185607910156
23,16,0.5,adaptive_hybrid_m0.95,anti_diagonal,topk_mean,2,L0.45_A0.45_R0.10,0.9933035714285714,0.4185606060606061,0.5814393939393939,0.797042727470398,0.8398158550262451,0.9999871850013733,0.20295734703540802,0.2333502471446991,0.5883681774139404,0.949800431728363,0.8654634952545166,0.40591469407081604,4.644896507263184,0.71484375,False,False,0.04736912250518799,0.07512153685092926
23,16,0.5,adaptive_hybrid_m0.95,anti_diagonal,logsumexp,2,L0.45_A0.45_R0.10,0.9933035714285714,0.4188311688311688,0.5811688311688312,0.8017825484275818,0.843238115310669,0.9999873638153076,0.1982174813747406,0.22304536402225494,0.5501104593276978,0.954260528087616,0.8819093704223633,0.3964349627494812,4.517212390899658,0.7149832589285714,False,False,0.04262930154800415,0.06481665372848511
23,16,0.5,adaptive_hybrid_m0.95,both_diagonals,topk_mean,2,L0.45_A0.45_R0.10,0.9977678571428571,0.4186958874458875,0.5813041125541125,0.802387535572052,0.8461368083953857,0.9999873042106628,0.1976124495267868,0.22186113893985748,0.5534084439277649,0.9552026391029358,0.8805064558982849,0.3952249586582184,4.505970001220703,0.7149135044642857,False,False,0.042024314403533936,0.06363242864608765
23,16,0.5,adaptive_hybrid_m0.95,both_diagonals,logsumexp,2,L0.45_A0.45_R0.10,0.9977678571428571,0.4186958874458875,0.5813041125541125,0.805802047252655,0.8485069274902344,0.9999882578849792,0.19419798254966736,0.21791216731071472,0.545600175857544,0.9568363428115845,0.8857423067092896,0.3883959650993347,4.418067932128906,0.7149135044642857,False,False,0.03860980272293091,0.059683457016944885
23,16,0.6,dense,none,none,0,none,0.0,0.0,1.0,1.0,1.0,1.0000001192092896,4.6399821762577176e-09,0.0,0.0,1.0,0.9999998807907104,0.0,0.0,0.4990234375,False,False,-0.20651179552078247,-0.2099684327840805
23,16,0.6,random,none,none,0,none,0.0,0.6025432900432901,0.39745670995670995,0.385166734457016,0.36802560091018677,0.7609262466430664,0.6148332953453064,0.6152381896972656,1.0294686555862427,0.7473624348640442,0.23842580616474152,1.171630859375,14.80471134185791,0.8009469168526786,False,False,0.40832147002220154,0.4052697569131851
23,16,0.6,mean_pooled_score,none,none,0,none,0.0,0.6363636363636364,0.36363636363636365,0.6259061098098755,0.6760741472244263,0.9666831493377686,0.3740938603878021,0.43155860900878906,1.0,0.857792854309082,0.5136280655860901,0.6856877207756042,8.754782676696777,0.8217860630580357,False,False,0.16758209466934204,0.22159017622470856
23,16,0.6,oracle_block_mass,none,none,0,none,0.0,0.5757575757575757,0.42424242424242425,0.7934882044792175,0.7978103160858154,0.9988477230072021,0.2065117061138153,0.2099684327840805,0.41188502311706543,0.9743840098381042,0.9349896907806396,0.4130234122276306,4.565010070800781,0.7873971121651786,False,False,0.20651179552078247,0.2099684327840805
23,16,0.6,landmark_only,none,none,0,none,0.0,0.5757575757575757,0.42424242424242425,0.6867324113845825,0.691825270652771,0.9974392652511597,0.3132675588130951,0.3594665229320526,0.7462274432182312,0.9191213250160217,0.780428946018219,0.6265351176261902,7.196712017059326,0.7920401436941964,False,False,0.10675579309463501,0.1494980901479721
23,16,0.6,antidiagonal_only,anti_diagonal,topk_mean,0,none,0.0,0.5757575757575757,0.42424242424242425,0.7271330952644348,0.7437540292739868,0.9982466101646423,0.27286696434020996,0.29627591371536255,0.6290425658226013,0.9406278729438782,0.847687840461731,0.5457339286804199,6.199573993682861,0.7911900111607143,False,False,0.06635510921478271,0.08630748093128204
23,16,0.6,antidiagonal_only,anti_diagonal,logsumexp,0,none,0.0,0.5757575757575757,0.42424242424242425,0.7180061936378479,0.7320242524147034,0.9983342885971069,0.2819938361644745,0.30245038866996765,0.6402062773704529,0.9384235739707947,0.8389771580696106,0.563987672328949,6.395505428314209,0.7918439592633928,False,False,0.07548201084136963,0.09248195588588715
23,16,0.6,antidiagonal_only,both_diagonals,topk_mean,0,none,0.0,0.5757575757575757,0.42424242424242425,0.74128258228302,0.7521250247955322,0.9984593987464905,0.25871744751930237,0.2733108699321747,0.5414336323738098,0.9550580382347107,0.9002389311790466,0.5174348950386047,5.838859558105469,0.7930864606584822,False,False,0.05220562219619751,0.06334243714809418
23,16,0.6,antidiagonal_only,both_diagonals,logsumexp,0,none,0.0,0.5757575757575757,0.42424242424242425,0.7389496564865112,0.749205470085144,0.9983853101730347,0.2610503137111664,0.27765408158302307,0.5577924251556396,0.9525691270828247,0.8960201144218445,0.5221007466316223,5.889396667480469,0.7930537632533482,False,False,0.0545385479927063,0.06768564879894257
23,16,0.6,hybrid,anti_diagonal,topk_mean,2,L0.70_A0.30,0.15625,0.5738636363636364,0.42613636363636365,0.6794663071632385,0.6789380311965942,0.9999721050262451,0.32053372263908386,0.35962891578674316,0.7758961319923401,0.913294792175293,0.7643072009086609,0.6410675048828125,7.3594794273376465,0.794921875,False,False,0.114021897315979,0.14966048300266266
23,16,0.6,hybrid,anti_diagonal,logsumexp,2,L0.70_A0.30,0.15625,0.5738636363636364,0.42613636363636365,0.6846937537193298,0.6857112050056458,0.9999731779098511,0.31530624628067017,0.35127854347229004,0.7584888935089111,0.9163001179695129,0.7778209447860718,0.6306124925613403,7.2258687019348145,0.794921875,False,False,0.1087944507598877,0.14131011068820953
23,16,0.6,hybrid,both_diagonals,topk_mean,2,L0.70_A0.30,0.15625,0.5738636363636364,0.42613636363636365,0.6862122416496277,0.6891157627105713,0.9999743700027466,0.3137877881526947,0.3521372973918915,0.7587993741035461,0.9170404672622681,0.7778496742248535,0.6275754570960999,7.189685821533203,0.794921875,False,False,0.10727596282958984,0.14216886460781097
23,16,0.6,hybrid,both_diagonals,logsumexp,2,L0.70_A0.30,0.15625,0.5738636363636364,0.42613636363636365,0.6859025359153748,0.6874696016311646,0.9999743700027466,0.31409749388694763,0.3528275489807129,0.7593749165534973,0.9168588519096375,0.7784714698791504,0.6281949877738953,7.193906307220459,0.794921875,False,False,0.10758566856384277,0.14285911619663239
23,16,0.6,hybrid,anti_diagonal,topk_mean,2,L0.70_A0.30_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.6777530908584595,0.6767346262931824,0.9999714493751526,0.3222469389438629,0.36436834931373596,0.7831552028656006,0.9118673205375671,0.7595402002334595,0.6444938778877258,7.4022626876831055,0.794921875,False,False,0.11573511362075806,0.15439991652965546
23,16,0.6,hybrid,anti_diagonal,logsumexp,2,L0.70_A0.30_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.6841509938240051,0.68494713306427,0.9999731779098511,0.3158489763736725,0.3555387854576111,0.7660506367683411,0.9147704839706421,0.773381233215332,0.631697952747345,7.2393317222595215,0.794921875,False,False,0.1093372106552124,0.14557035267353058
23,16,0.6,hybrid,both_diagonals,topk_mean,2,L0.70_A0.30_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.683512806892395,0.6850600838661194,0.9999731183052063,0.31648725271224976,0.3571481704711914,0.7701846957206726,0.9149800539016724,0.773381233215332,0.6329745054244995,7.256171703338623,0.794921875,False,False,0.10997539758682251,0.1471797376871109
23,16,0.6,hybrid,both_diagonals,logsumexp,2,L0.70_A0.30_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.6844725012779236,0.6854052543640137,0.9999738931655884,0.31552746891975403,0.3556687831878662,0.7696534991264343,0.915603756904602,0.7749099135398865,0.6310549378395081,7.231748104095459,0.794921875,False,False,0.10901570320129395,0.1457003504037857
23,16,0.6,hybrid,anti_diagonal,topk_mean,2,L0.50_A0.50,0.15625,0.5738636363636364,0.42613636363636365,0.6930962800979614,0.6989808678627014,0.9999738931655884,0.3069036900997162,0.3420255780220032,0.742949366569519,0.9206855893135071,0.788276731967926,0.6138073801994324,7.0250563621521,0.794921875,False,False,0.1003919243812561,0.13205714523792267
23,16,0.6,hybrid,anti_diagonal,logsumexp,2,L0.50_A0.50,0.15625,0.5738636363636364,0.42613636363636365,0.6986057162284851,0.7053626179695129,0.9999738931655884,0.3013942241668701,0.3317714333534241,0.7168038487434387,0.9245047569274902,0.8023510575294495,0.6027884483337402,6.8790669441223145,0.794921875,False,False,0.09488248825073242,0.12180300056934357
23,16,0.6,hybrid,both_diagonals,topk_mean,2,L0.50_A0.50,0.15625,0.5738636363636364,0.42613636363636365,0.7033586502075195,0.7101919651031494,0.999975860118866,0.2966413199901581,0.3293866813182831,0.7138495445251465,0.9276056289672852,0.807625412940979,0.5932826399803162,6.764406681060791,0.794921875,False,False,0.090129554271698,0.11941824853420258
23,16,0.6,hybrid,both_diagonals,logsumexp,2,L0.50_A0.50,0.15625,0.5738636363636364,0.42613636363636365,0.703793466091156,0.7108887434005737,0.9999763369560242,0.29620662331581116,0.3284267783164978,0.715907096862793,0.9274962544441223,0.807754397392273,0.592413067817688,6.752089500427246,0.794921875,False,False,0.08969473838806152,0.1184583455324173
23,16,0.6,hybrid,anti_diagonal,topk_mean,2,L0.50_A0.50_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.6898845434188843,0.6936290264129639,0.9999732971191406,0.31011542677879333,0.3473854660987854,0.7502970695495605,0.9182804822921753,0.7814638018608093,0.6202308535575867,7.105058193206787,0.794921875,False,False,0.10360366106033325,0.1374170333147049
23,16,0.6,hybrid,anti_diagonal,logsumexp,2,L0.50_A0.50_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.6961765289306641,0.7021524906158447,0.9999731779098511,0.303823322057724,0.3348991572856903,0.7231082916259766,0.9231937527656555,0.7996878623962402,0.6076467633247375,6.93904447555542,0.794921875,False,False,0.09731167554855347,0.1249307245016098
23,16,0.6,hybrid,both_diagonals,topk_mean,2,L0.50_A0.50_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.6998404264450073,0.7060339450836182,0.9999756217002869,0.30015960335731506,0.33578237891197205,0.726043164730072,0.9243432283401489,0.8003679513931274,0.6003192067146301,6.8538312911987305,0.794921875,False,False,0.0936477780342102,0.12581394612789154
23,16,0.6,hybrid,both_diagonals,logsumexp,2,L0.50_A0.50_R0.10,0.15625,0.5738636363636364,0.42613636363636365,0.7003164887428284,0.7062990665435791,0.9999753832817078,0.299683541059494,0.33407121896743774,0.7265657782554626,0.9252135157585144,0.8030454516410828,0.599367082118988,6.83920431137085,0.794921875,False,False,0.09317171573638916,0.12410278618335724
