layer,block_size,target_sparsity,local_blocks,aggregation,mask_type,actual_tile_sparsity,attention_tile_work_fraction,kept_attention_mass_mean,output_cosine_mean,output_l2_relative_mean,kept_attention_mass_p50,kept_attention_mass_p90,output_l2_relative_p90,output_cosine_p10,token_mask_sparsity,strict_pass,practical_pass,relaxed_pass,quality_only_pass,oracle_gap_mass,oracle_gap_l2,improvement_over_mean_pooled_mass,improvement_over_mean_pooled_l2
5,8,0.75,1,logsumexp,aglr_antidiagonal,0.7441860465116279,0.2558139534883721,0.8034996390342712,0.9471297264099121,0.2989214360713959,0.8742510676383972,0.9934073090553284,0.5261349081993103,0.8721240758895874,0.87451171875,False,False,False,False,0.03173983097076416,0.09140068292617798,0.1258840560913086,0.2940826714038849
5,8,0.75,2,logsumexp,aglr_antidiagonal,0.7438226744186047,0.25617732558139533,0.7934604287147522,0.9436312317848206,0.31619641184806824,0.8709686398506165,0.9940669536590576,0.5573407411575317,0.8670012354850769,0.87432861328125,False,False,False,False,0.0417790412902832,0.10867565870285034,0.11584484577178955,0.2768076956272125
5,8,0.75,0,topk_mean,aglr_antidiagonal,0.7441860465116279,0.2558139534883721,0.8141506910324097,0.9555869698524475,0.25366276502609253,0.8793171644210815,0.9932786226272583,0.5043234825134277,0.8833804130554199,0.874053955078125,False,False,False,False,0.021088778972625732,0.046142011880874634,0.13653510808944702,0.33934134244918823
5,8,0.75,1,topk_mean,aglr_antidiagonal,0.7441860465116279,0.2558139534883721,0.8022121787071228,0.9478130340576172,0.3049805760383606,0.8754737377166748,0.9932661056518555,0.5286692380905151,0.8747113943099976,0.87451171875,False,False,False,False,0.0330272912979126,0.0974598228931427,0.12459659576416016,0.28802353143692017
5,8,0.75,2,topk_mean,aglr_antidiagonal,0.7438226744186047,0.25617732558139533,0.7929461598396301,0.9438230395317078,0.3204408884048462,0.871850848197937,0.9939150810241699,0.5595991015434265,0.8689658045768738,0.87432861328125,False,False,False,False,0.04229331016540527,0.1129201352596283,0.11533057689666748,0.27256321907043457
6,8,0.3,0,none,oracle_block_mass,0.29299903100775193,0.7070009689922481,0.9683815240859985,0.997988224029541,0.039082903414964676,0.9915456771850586,0.9998471140861511,0.11086618155241013,0.9945002794265747,0.6468868255615234,False,False,False,True,0.031618475914001465,0.039082903414964676,0.9683815240859985,-0.039082903414964676
6,8,0.3,0,none,mean_pooled_score,0.3085029069767442,0.6914970930232558,0.9339011311531067,0.9834572076797485,0.09605199843645096,0.965654730796814,0.9997029304504395,0.20993804931640625,0.9851436018943787,0.6546707153320312,False,False,False,True,0.034480392932891846,0.05696909502148628,0.9339011311531067,-0.09605199843645096
6,8,0.3,0,logsumexp,aglr_antidiagonal,0.29299903100775193,0.7070009689922481,0.9647612571716309,0.9976426362991333,0.043080832809209824,0.9892717003822327,0.9998340606689453,0.11927901208400726,0.9935823082923889,0.6471061706542969,False,False,False,True,0.0036202669143676758,0.003997929394245148,0.03086012601852417,0.052971165627241135
6,8,0.3,1,logsumexp,aglr_antidiagonal,0.29299903100775193,0.7070009689922481,0.9644367694854736,0.9975374937057495,0.043625425547361374,0.9892549514770508,0.9998340606689453,0.12054520845413208,0.9934669733047485,0.64715576171875,False,False,False,True,0.003944754600524902,0.004542522132396698,0.030535638332366943,0.052426572889089584
6,8,0.3,2,logsumexp,aglr_antidiagonal,0.29299903100775193,0.7070009689922481,0.9636479020118713,0.9972537159919739,0.044973306357860565,0.9890356659889221,0.9998340606689453,0.12331806123256683,0.993208646774292,0.64715576171875,False,False,False,True,0.004733622074127197,0.005890402942895889,0.02974677085876465,0.05107869207859039
6,8,0.3,0,topk_mean,aglr_antidiagonal,0.29299903100775193,0.7070009689922481,0.9641125798225403,0.997465968132019,0.04436380788683891,0.9890326261520386,0.9998352527618408,0.12363679707050323,0.9931710362434387,0.6471061706542969,False,False,False,True,0.004268944263458252,0.005280904471874237,0.030211448669433594,0.051688190549612045
6,8,0.3,1,topk_mean,aglr_antidiagonal,0.29299903100775193,0.7070009689922481,0.9638730883598328,0.9973820447921753,0.04479521885514259,0.9890313744544983,0.9998352527618408,0.12437945604324341,0.993057131767273,0.64715576171875,False,False,False,True,0.0045084357261657715,0.0057123154401779175,0.029971957206726074,0.051256779581308365
6,8,0.3,2,topk_mean,aglr_antidiagonal,0.29299903100775193,0.7070009689922481,0.9630718231201172,0.9970735311508179,0.0462096706032753,0.988756537437439,0.9998352527618408,0.1267419308423996,0.9928351640701294,0.64715576171875,False,False,False,True,0.005309700965881348,0.007126767188310623,0.029170691967010498,0.04984232783317566
6,8,0.5,0,none,oracle_block_mass,0.49612403100775193,0.5038759689922481,0.9243832230567932,0.9881184697151184,0.09426078200340271,0.9640524983406067,0.9992512464523315,0.25326985120773315,0.9706171751022339,0.7491016387939453,False,True,True,True,0.07561677694320679,0.09426078200340271,0.9243832230567932,-0.09426078200340271
6,8,0.5,0,none,mean_pooled_score,0.5116279069767442,0.4883720930232558,0.8632303476333618,0.9595679044723511,0.1998356431722641,0.8965411186218262,0.9987795948982239,0.47122514247894287,0.9412700533866882,0.7569313049316406,False,False,True,False,0.061152875423431396,0.10557486116886139,0.8632303476333618,-0.1998356431722641
6,8,0.5,0,logsumexp,aglr_antidiagonal,0.49612403100775193,0.5038759689922481,0.9180209040641785,0.9866564273834229,0.10248352587223053,0.9582489728927612,0.999187171459198,0.2682068347930908,0.9671685695648193,0.7493343353271484,False,True,True,True,0.006362318992614746,0.00822274386882782,0.05479055643081665,0.09735211730003357
6,8,0.5,1,logsumexp,aglr_antidiagonal,0.49612403100775193,0.5038759689922481,0.9123091697692871,0.9838358163833618,0.11744458228349686,0.9573243856430054,0.999187171459198,0.27560317516326904,0.965592622756958,0.74951171875,False,True,True,True,0.012074053287506104,0.023183800280094147,0.04907882213592529,0.08239106088876724
6,8,0.5,2,logsumexp,aglr_antidiagonal,0.4960029069767442,0.5039970930232558,0.9125198125839233,0.9852235317230225,0.11578335613012314,0.9604407548904419,0.9992477893829346,0.27409106492996216,0.9666336178779602,0.74945068359375,False,True,True,True,0.011863410472869873,0.02152257412672043,0.04928946495056152,0.08405228704214096
6,8,0.5,0,topk_mean,aglr_antidiagonal,0.49612403100775193,0.5038759689922481,0.9163899421691895,0.986164391040802,0.1062985435128212,0.9577098488807678,0.9991942048072815,0.27441999316215515,0.9653732180595398,0.7493362426757812,False,True,True,True,0.00799328088760376,0.012037761509418488,0.05315959453582764,0.0935370996594429
6,8,0.5,1,topk_mean,aglr_antidiagonal,0.49612403100775193,0.5038759689922481,0.9111444354057312,0.9833894968032837,0.12026552110910416,0.9566720724105835,0.9991942048072815,0.28297609090805054,0.963911771774292,0.74951171875,False,True,True,True,0.013238787651062012,0.026004739105701447,0.047914087772369385,0.07957012206315994
6,8,0.5,2,topk_mean,aglr_antidiagonal,0.4960029069767442,0.5039970930232558,0.9114333987236023,0.9848403930664062,0.11808612197637558,0.9600188732147217,0.9992530345916748,0.2800636887550354,0.9649875164031982,0.74945068359375,False,True,True,True,0.012949824333190918,0.02382533997297287,0.04820305109024048,0.08174952119588852
6,8,0.65,0,none,oracle_block_mass,0.642562984496124,0.35743701550387597,0.8849316239356995,0.9758927822113037,0.14399418234825134,0.9364504218101501,0.998285174369812,0.3856674134731293,0.9305644035339355,0.8227767944335938,False,False,True,False,0.11506837606430054,0.14399418234825134,0.8849316239356995,-0.14399418234825134
6,8,0.65,0,none,mean_pooled_score,0.6580668604651163,0.34193313953488375,0.7872547507286072,0.9305747151374817,0.3448261022567749,0.8200308084487915,0.9968433380126953,0.7598859071731567,0.8568787574768066,0.8306465148925781,False,False,False,False,0.09767687320709229,0.20083191990852356,0.7872547507286072,-0.3448261022567749
6,8,0.65,0,logsumexp,aglr_antidiagonal,0.642562984496124,0.35743701550387597,0.8772826194763184,0.9730350375175476,0.15496115386486053,0.9303759336471558,0.9981487393379211,0.4047577381134033,0.9228626489639282,0.8230457305908203,False,False,True,False,0.0076490044593811035,0.010966971516609192,0.09002786874771118,0.18986494839191437
6,8,0.65,1,logsumexp,aglr_antidiagonal,0.642562984496124,0.35743701550387597,0.8710213303565979,0.9692975282669067,0.17133747041225433,0.9276235699653625,0.9981487393379211,0.41871267557144165,0.9183021783828735,0.82330322265625,False,False,True,False,0.013910293579101562,0.02734328806400299,0.08376657962799072,0.17348863184452057
6,8,0.65,2,logsumexp,aglr_antidiagonal,0.6424418604651163,0.35755813953488375,0.8679623603820801,0.9692080616950989,0.17773118615150452,0.9308812618255615,0.998253345489502,0.4230669140815735,0.9185696244239807,0.8232421875,False,False,True,False,0.016969263553619385,0.033737003803253174,0.0807076096534729,0.16709491610527039
6,8,0.65,0,topk_mean,aglr_antidiagonal,0.642562984496124,0.35743701550387597,0.874457836151123,0.9721963405609131,0.16221946477890015,0.9245564937591553,0.9981521964073181,0.41903698444366455,0.9202077388763428,0.82305908203125,False,False,True,False,0.010473787784576416,0.018225282430648804,0.08720308542251587,0.18260663747787476
6,8,0.65,1,topk_mean,aglr_antidiagonal,0.642562984496124,0.35743701550387597,0.8687479496002197,0.9688493609428406,0.1768769472837448,0.922062873840332,0.9981521964073181,0.4317023754119873,0.9168368577957153,0.82330322265625,False,False,True,False,0.016183674335479736,0.03288276493549347,0.08149319887161255,0.1679491549730301
6,8,0.65,2,topk_mean,aglr_antidiagonal,0.6424418604651163,0.35755813953488375,0.8656854629516602,0.9686404466629028,0.18307335674762726,0.9249669313430786,0.9982730746269226,0.43645524978637695,0.9170357584953308,0.8232421875,False,False,True,False,0.019246160984039307,0.039079174399375916,0.07843071222305298,0.16175274550914764
6,8,0.7,0,none,oracle_block_mass,0.6925872093023255,0.3074127906976744,0.8650871515274048,0.9651219844818115,0.17314955592155457,0.9195957779884338,0.9977260828018188,0.454359769821167,0.9011277556419373,0.8479328155517578,False,False,True,False,0.13491284847259521,0.17314955592155457,0.8650871515274048,-0.17314955592155457
6,8,0.7,0,none,mean_pooled_score,0.7084544573643411,0.2915455426356589,0.7498852610588074,0.9101048111915588,0.41014358401298523,0.7888949513435364,0.995530366897583,0.9562340974807739,0.7865917086601257,0.8559856414794922,False,False,False,False,0.11520189046859741,0.23699402809143066,0.7498852610588074,-0.41014358401298523
6,8,0.7,0,logsumexp,aglr_antidiagonal,0.6925872093023255,0.3074127906976744,0.8572403192520142,0.9617279767990112,0.18585683405399323,0.9124428629875183,0.9975548982620239,0.4792482852935791,0.8898298740386963,0.8481979370117188,False,False,True,False,0.007846832275390625,0.01270727813243866,0.10735505819320679,0.224286749958992
6,8,0.7,1,logsumexp,aglr_antidiagonal,0.6925872093023255,0.3074127906976744,0.8486273884773254,0.958008885383606,0.2088020294904709,0.9099345207214355,0.9975548982620239,0.4984913766384125,0.8819754123687744,0.8485107421875,False,False,False,False,0.016459763050079346,0.03565247356891632,0.09874212741851807,0.20134155452251434
6,8,0.7,2,logsumexp,aglr_antidiagonal,0.6923449612403101,0.3076550387596899,0.8464193940162659,0.9580070376396179,0.21481172740459442,0.9127535820007324,0.9977036714553833,0.5060220956802368,0.8839817643165588,0.848388671875,False,False,False,False,0.018667757511138916,0.041662171483039856,0.0965341329574585,0.1953318566083908
6,8,0.7,0,topk_mean,aglr_antidiagonal,0.6925872093023255,0.3074127906976744,0.8535243272781372,0.9612486362457275,0.19525592029094696,0.9034137725830078,0.9975324869155884,0.49466606974601746,0.8891341090202332,0.8482093811035156,False,False,True,False,0.011562824249267578,0.022106364369392395,0.10363906621932983,0.21488766372203827
6,8,0.7,1,topk_mean,aglr_antidiagonal,0.6925872093023255,0.3074127906976744,0.8456419706344604,0.9578121900558472,0.21642395853996277,0.9003620743751526,0.9975324869155884,0.5117076635360718,0.8831502795219421,0.8485107421875,False,False,False,False,0.019445180892944336,0.0432744026184082,0.09575670957565308,0.19371962547302246
6,8,0.7,2,topk_mean,aglr_antidiagonal,0.6923449612403101,0.3076550387596899,0.8439816832542419,0.9576956033706665,0.2204245924949646,0.9045112729072571,0.9976738691329956,0.5174641609191895,0.8836255073547363,0.848388671875,False,False,False,False,0.021105468273162842,0.047275036573410034,0.09409642219543457,0.18971899151802063
6,8,0.75,0,none,oracle_block_mass,0.7441860465116279,0.2558139534883721,0.8422414064407349,0.9513568878173828,0.2080506533384323,0.8976898193359375,0.9969335198402405,0.5419694185256958,0.8570449352264404,0.8738632202148438,False,False,False,False,0.15775859355926514,0.2080506533384323,0.8422414064407349,-0.2080506533384323
6,8,0.75,0,none,mean_pooled_score,0.7596899224806202,0.24031007751937986,0.7067934274673462,0.8874393701553345,0.4824247658252716,0.7542603015899658,0.9927642941474915,1.0,0.6992849707603455,0.881744384765625,False,False,False,False,0.13544797897338867,0.2743741124868393,0.7067934274673462,-0.4824247658252716
6,8,0.75,0,logsumexp,aglr_antidiagonal,0.7441860465116279,0.2558139534883721,0.8332647681236267,0.9465791583061218,0.2250252068042755,0.8897038698196411,0.9967372417449951,0.5738185048103333,0.8392895460128784,0.8741226196289062,False,False,False,False,0.008976638317108154,0.0169745534658432,0.12647134065628052,0.2573995590209961
6,8,0.75,1,logsumexp,aglr_antidiagonal,0.7441860465116279,0.2558139534883721,0.8224393725395203,0.9420468807220459,0.25432607531547546,0.8858806490898132,0.9967352151870728,0.5977399945259094,0.8312321901321411,0.87451171875,False,False,False,False,0.0198020339012146,0.04627542197704315,0.11564594507217407,0.22809869050979614
6,8,0.75,2,logsumexp,aglr_antidiagonal,0.7438226744186047,0.25617732558139533,0.8189259171485901,0.9430904984474182,0.26366695761680603,0.8863294124603271,0.9969146847724915,0.6094017028808594,0.8348816633224487,0.87432861328125,False,False,False,False,0.023315489292144775,0.05561630427837372,0.1121324896812439,0.21875780820846558
6,8,0.75,0,topk_mean,aglr_antidiagonal,0.7441860465116279,0.2558139534883721,0.828351616859436,0.9467478394508362,0.23736007511615753,0.8698216676712036,0.996679961681366,0.5907372832298279,0.8406002521514893,0.8741455078125,False,False,False,False,0.013889789581298828,0.02930942177772522,0.12155818939208984,0.24506469070911407
6,8,0.75,1,topk_mean,aglr_antidiagonal,0.7441860465116279,0.2558139534883721,0.8178989291191101,0.9416545033454895,0.2662821412086487,0.8653985261917114,0.9966796636581421,0.6122754216194153,0.831002414226532,0.87451171875,False,False,False,False,0.024342477321624756,0.05823148787021637,0.11110550165176392,0.21614262461662292
6,8,0.75,2,topk_mean,aglr_antidiagonal,0.7438226744186047,0.25617732558139533,0.815087616443634,0.9428513050079346,0.2729397416114807,0.8671773672103882,0.9968862533569336,0.6212654113769531,0.8351446986198425,0.87432861328125,False,False,False,False,0.02715378999710083,0.0648890882730484,0.10829418897628784,0.2094850242137909
7,8,0.3,0,none,oracle_block_mass,0.29299903100775193,0.7070009689922481,0.9940292239189148,0.9996373653411865,0.007126429583877325,0.9998078346252441,0.9999970197677612,0.017939459532499313,0.9998651742935181,0.64715576171875,False,False,False,True,0.005970776081085205,0.007126429583877325,0.9940292239189148,-0.007126429583877325
7,8,0.3,0,none,mean_pooled_score,0.3085029069767442,0.6914970930232558,0.946269690990448,0.9713703989982605,0.15405955910682678,0.9996422529220581,0.9999929666519165,0.12007476389408112,0.9967328310012817,0.6547050476074219,False,False,False,True,0.0477595329284668,0.14693312952294946,0.946269690990448,-0.15405955910682678
7,8,0.3,0,logsumexp,aglr_antidiagonal,0.29299903100775193,0.7070009689922481,0.9921198487281799,0.99937504529953,0.009039786644279957,0.999787449836731,0.9999968409538269,0.024145901203155518,0.9997433423995972,0.64715576171875,False,False,False,True,0.0019093751907348633,0.0019133570604026318,0.045850157737731934,0.14501977246254683
7,8,0.3,1,logsumexp,aglr_antidiagonal,0.29299903100775193,0.7070009689922481,0.9921198487281799,0.99937504529953,0.009039786644279957,0.999787449836731,0.9999968409538269,0.024145901203155518,0.9997433423995972,0.64715576171875,False,False,False,True,0.0019093751907348633,0.0019133570604026318,0.045850157737731934,0.14501977246254683
7,8,0.3,2,logsumexp,aglr_antidiagonal,0.29299903100775193,0.7070009689922481,0.9918684959411621,0.9992425441741943,0.009635886177420616,0.999787449836731,0.9999968409538269,0.02543775364756584,0.9997174739837646,0.64715576171875,False,False,False,True,0.0021607279777526855,0.002509456593543291,0.04559880495071411,0.14442367292940617
7,8,0.3,0,topk_mean,aglr_antidiagonal,0.29299903100775193,0.7070009689922481,0.991817057132721,0.999305784702301,0.009495286270976067,0.9997912645339966,0.9999969005584717,0.025059429928660393,0.9997268915176392,0.64715576171875,False,False,False,True,0.0022121667861938477,0.0023688566870987415,0.04554736614227295,0.14456427283585072
7,8,0.3,1,topk_mean,aglr_antidiagonal,0.29299903100775193,0.7070009689922481,0.991817057132721,0.999305784702301,0.009495286270976067,0.9997912645339966,0.9999969005584717,0.025059429928660393,0.9997268915176392,0.64715576171875,False,False,False,True,0.0022121667861938477,0.0023688566870987415,0.04554736614227295,0.14456427283585072
7,8,0.3,2,topk_mean,aglr_antidiagonal,0.29299903100775193,0.7070009689922481,0.9915801882743835,0.9991928935050964,0.009962508454918861,0.999791145324707,0.9999969005584717,0.026005949825048447,0.9997075796127319,0.64715576171875,False,False,False,True,0.00244903564453125,0.0028360788710415363,0.04531049728393555,0.14409705065190792
7,8,0.5,0,none,oracle_block_mass,0.49612403100775193,0.5038759689922481,0.9826728701591492,0.9949485063552856,0.025758029893040657,0.9990191459655762,0.9999709129333496,0.05649404227733612,0.998620867729187,0.7494697570800781,False,True,True,True,0.01732712984085083,0.025758029893040657,0.9826728701591492,-0.025758029893040657
7,8,0.5,0,none,mean_pooled_score,0.5116279069767442,0.4883720930232558,0.8614494204521179,0.9242268800735474,0.4164738953113556,0.9976692199707031,0.9999463558197021,1.4431668519973755,0.8606104850769043,0.7569847106933594,False,False,False,False,0.12122344970703125,0.39071586541831493,0.8614494204521179,-0.4164738953113556
7,8,0.5,0,logsumexp,aglr_antidiagonal,0.49612403100775193,0.5038759689922481,0.978297770023346,0.9937183260917664,0.03224498778581619,0.9989252686500549,0.9999666213989258,0.0702110156416893,0.9978060722351074,0.7494831085205078,False,True,True,True,0.004375100135803223,0.006486957892775536,0.11684834957122803,0.3842289075255394
7,8,0.5,1,logsumexp,aglr_antidiagonal,0.49612403100775193,0.5038759689922481,0.9739095568656921,0.9911449551582336,0.053666405379772186,0.9989252686500549,0.9999666213989258,0.07023303210735321,0.9978088140487671,0.74951171875,False,True,True,True,0.008763313293457031,0.02790837548673153,0.11246013641357422,0.3628074899315834
7,8,0.5,2,logsumexp,aglr_antidiagonal,0.4960029069767442,0.5039970930232558,0.9715700149536133,0.9908478856086731,0.06383998692035675,0.9989721775054932,0.9999703168869019,0.06879878789186478,0.9979045391082764,0.74945068359375,False,True,True,True,0.011102855205535889,0.03808195702731609,0.11012059450149536,0.35263390839099884
7,8,0.5,0,topk_mean,aglr_antidiagonal,0.49612403100775193,0.5038759689922481,0.9766232967376709,0.9929772019386292,0.03975272923707962,0.9989358186721802,0.9999679327011108,0.07139421999454498,0.9977697134017944,0.7494926452636719,False,True,True,True,0.0060495734214782715,0.013994699344038963,0.11517387628555298,0.37672116607427597
7,8,0.5,1,topk_mean,aglr_antidiagonal,0.49612403100775193,0.5038759689922481,0.9731046557426453,0.9909064769744873,0.05563290789723396,0.9989358186721802,0.9999679327011108,0.07154376059770584,0.9977519512176514,0.74951171875,False,True,True,True,0.009568214416503906,0.029874878004193306,0.11165523529052734,0.36084098741412163
7,8,0.5,2,topk_mean,aglr_antidiagonal,0.4960029069767442,0.5039970930232558,0.9711720943450928,0.9907486438751221,0.06420831382274628,0.9989770650863647,0.9999715089797974,0.07009309530258179,0.9978342652320862,0.74945068359375,False,True,True,True,0.011500775814056396,0.03845028392970562,0.10972267389297485,0.3522655814886093
7,8,0.65,0,none,oracle_block_mass,0.642562984496124,0.35743701550387597,0.9727784395217896,0.992495059967041,0.03861255571246147,0.9975494146347046,0.999901294708252,0.0968804582953453,0.995955765247345,0.8232288360595703,True,True,True,True,0.02722156047821045,0.03861255571246147,0.9727784395217896,-0.03861255571246147
7,8,0.65,0,none,mean_pooled_score,0.6580668604651163,0.34193313953488375,0.7788445949554443,0.880605936050415,0.6852768659591675,0.9817749261856079,0.999811589717865,2.8773322105407715,0.5275809168815613,0.8307228088378906,False,False,False,False,0.19393384456634521,0.646664310246706,0.7788445949554443,-0.6852768659591675
7,8,0.65,0,logsumexp,aglr_antidiagonal,0.642562984496124,0.35743701550387597,0.9672022461891174,0.9910862445831299,0.046123284846544266,0.9973273277282715,0.99988853931427,0.11748572438955307,0.994204044342041,0.823272705078125,True,True,True,True,0.005576193332672119,0.007510729134082794,0.1883576512336731,0.6391535811126232
7,8,0.65,1,logsumexp,aglr_antidiagonal,0.642562984496124,0.35743701550387597,0.9627811312675476,0.9884229898452759,0.06768161058425903,0.9973287582397461,0.99988853931427,0.11768268793821335,0.9942153692245483,0.82330322265625,True,True,True,True,0.009997308254241943,0.02906905487179756,0.18393653631210327,0.6175952553749084
7,8,0.65,2,logsumexp,aglr_antidiagonal,0.6424418604651163,0.35755813953488375,0.9556910991668701,0.9855968356132507,0.09675086289644241,0.9974136352539062,0.9998977184295654,0.11975880712270737,0.9940801858901978,0.8232421875,True,True,True,True,0.017087340354919434,0.05813830718398094,0.17684650421142578,0.5885260030627251
7,8,0.65,0,topk_mean,aglr_antidiagonal,0.642562984496124,0.35743701550387597,0.9649377465248108,0.9899447560310364,0.055289991199970245,0.9973528385162354,0.9998912811279297,0.1172482818365097,0.9940792322158813,0.8232822418212891,True,True,True,True,0.00784069299697876,0.016677435487508774,0.18609315156936646,0.6299868747591972
7,8,0.65,1,topk_mean,aglr_antidiagonal,0.642562984496124,0.35743701550387597,0.9613862037658691,0.9877840876579285,0.07130707800388336,0.9973528385162354,0.9998912811279297,0.1176772490143776,0.9939677715301514,0.82330322265625,True,True,True,True,0.01139223575592041,0.03269452229142189,0.1825416088104248,0.6139697879552841
7,8,0.65,2,topk_mean,aglr_antidiagonal,0.6424418604651163,0.35755813953488375,0.9552571773529053,0.9855614304542542,0.09722588211297989,0.9974575638771057,0.9999006390571594,0.11876791715621948,0.9939581155776978,0.8232421875,True,True,True,True,0.017521262168884277,0.05861332640051842,0.17641258239746094,0.5880509838461876
7,8,0.7,0,none,oracle_block_mass,0.6925872093023255,0.3074127906976744,0.9653757810592651,0.9873891472816467,0.05249221622943878,0.9965881109237671,0.9998515844345093,0.12310830503702164,0.9935076236724854,0.848388671875,True,True,True,True,0.03462421894073486,0.05249221622943878,0.9653757810592651,-0.05249221622943878
7,8,0.7,0,none,mean_pooled_score,0.7084544573643411,0.2915455426356589,0.7410241961479187,0.8610831499099731,0.7754151225090027,0.9078660011291504,0.9997022151947021,3.0073671340942383,0.38718998432159424,0.8560447692871094,False,False,False,False,0.22435158491134644,0.7229229062795639,0.7410241961479187,-0.7754151225090027
7,8,0.7,0,logsumexp,aglr_antidiagonal,0.6925872093023255,0.3074127906976744,0.9584084153175354,0.9867228269577026,0.06629684567451477,0.9962673783302307,0.9998316168785095,0.15048885345458984,0.9906965494155884,0.8484611511230469,True,True,True,True,0.006967365741729736,0.013804629445075989,0.2173842191696167,0.7091182768344879
7,8,0.7,1,logsumexp,aglr_antidiagonal,0.6925872093023255,0.3074127906976744,0.9510056972503662,0.9832028150558472,0.10444308817386627,0.9962673783302307,0.9998316168785095,0.1517098844051361,0.99056077003479,0.8485107421875,True,True,True,True,0.014370083808898926,0.05195087194442749,0.2099815011024475,0.6709720343351364
7,8,0.7,2,logsumexp,aglr_antidiagonal,0.6923449612403101,0.3076550387596899,0.9448565244674683,0.9807295799255371,0.12666092813014984,0.996392011642456,0.9998458027839661,0.1571613848209381,0.9899423122406006,0.848388671875,True,True,True,True,0.020519256591796875,0.07416871190071106,0.20383232831954956,0.6487541943788528
7,8,0.7,0,topk_mean,aglr_antidiagonal,0.6925872093023255,0.3074127906976744,0.9527385830879211,0.9840803742408752,0.09205558151006699,0.996343731880188,0.9998377561569214,0.15441027283668518,0.9900482296943665,0.8484821319580078,True,True,True,True,0.012637197971343994,0.039563365280628204,0.21171438694000244,0.6833595409989357
7,8,0.7,1,topk_mean,aglr_antidiagonal,0.6925872093023255,0.3074127906976744,0.9478789567947388,0.9815238118171692,0.11572543531656265,0.996343731880188,0.9998377561569214,0.1575147807598114,0.9897981882095337,0.8485107421875,True,True,True,True,0.017496824264526367,0.06323321908712387,0.20685476064682007,0.65968968719244
7,8,0.7,2,topk_mean,aglr_antidiagonal,0.6923449612403101,0.3076550387596899,0.9433158040046692,0.9799054265022278,0.1318613588809967,0.9964648485183716,0.9998530149459839,0.16019371151924133,0.9896827936172485,0.848388671875,True,True,True,True,0.022059977054595947,0.07936914265155792,0.2022916078567505,0.643553763628006
7,8,0.75,0,none,oracle_block_mass,0.7441860465116279,0.2558139534883721,0.9565038681030273,0.9812859296798706,0.06858435273170471,0.9950963854789734,0.9997652769088745,0.15841493010520935,0.9895399808883667,0.8743133544921875,True,True,True,True,0.043496131896972656,0.06858435273170471,0.9565038681030273,-0.06858435273170471
7,8,0.75,0,none,mean_pooled_score,0.7596899224806202,0.24031007751937986,0.6915298700332642,0.8335138559341431,0.9170851707458496,0.7847985029220581,0.9994242191314697,3.203448534011841,0.20976346731185913,0.8817920684814453,False,False,False,False,0.2649739980697632,0.8485008180141449,0.6915298700332642,-0.9170851707458496
7,8,0.75,0,logsumexp,aglr_antidiagonal,0.7441860465116279,0.2558139534883721,0.9485317468643188,0.9807818531990051,0.08468137681484222,0.9946582317352295,0.9997435212135315,0.19894203543663025,0.9839124083518982,0.8744373321533203,True,True,True,True,0.007972121238708496,0.016097024083137512,0.2570018768310547,0.8324037939310074
7,8,0.75,1,logsumexp,aglr_antidiagonal,0.7441860465116279,0.2558139534883721,0.9376128315925598,0.9761526584625244,0.14104709029197693,0.994654655456543,0.9997435212135315,0.20316746830940247,0.98326575756073,0.87451171875,True,True,True,True,0.01889103651046753,0.07246273756027222,0.24608296155929565,0.7760380804538727
7,8,0.75,2,logsumexp,aglr_antidiagonal,0.7438226744186047,0.25617732558139533,0.928382396697998,0.9727122187614441,0.17743505537509918,0.9947847127914429,0.9997665882110596,0.22061410546302795,0.9816653728485107,0.87432861328125,True,True,True,True,0.028121471405029297,0.10885070264339447,0.2368525266647339,0.7396501153707504
7,8,0.75,0,topk_mean,aglr_antidiagonal,0.7441860465116279,0.2558139534883721,0.936305582523346,0.975823700428009,0.1388464868068695,0.9947283267974854,0.9997497797012329,0.22155170142650604,0.9817109107971191,0.8744697570800781,True,True,True,True,0.020198285579681396,0.0702621340751648,0.2447757124900818,0.7782386839389801
7,8,0.75,1,topk_mean,aglr_antidiagonal,0.7441860465116279,0.2558139534883721,0.9298931360244751,0.9728370904922485,0.17031612992286682,0.9947283267974854,0.9997497797012329,0.2261952906847,0.9812040328979492,0.87451171875,True,True,True,True,0.026610732078552246,0.10173177719116211,0.23836326599121094,0.7467690408229828
7,8,0.75,2,topk_mean,aglr_antidiagonal,0.7438226744186047,0.25617732558139533,0.9218153953552246,0.9703090190887451,0.20018674433231354,0.9948642253875732,0.9997725486755371,0.25076931715011597,0.9799115657806396,0.87432861328125,False,False,False,False,0.034688472747802734,0.13160239160060883,0.23028552532196045,0.7168984264135361
8,8,0.3,0,none,oracle_block_mass,0.29299903100775193,0.7070009689922481,0.9911196827888489,0.9995639324188232,0.008156663738191128,0.9997917413711548,0.9999997615814209,0.01235460489988327,0.9999544620513916,0.6471500396728516,False,False,False,True,0.008880317211151123,0.008156663738191128,0.9911196827888489,-0.008156663738191128
8,8,0.3,0,none,mean_pooled_score,0.3085029069767442,0.6914970930232558,0.9578505158424377,0.9849979281425476,0.05923836678266525,0.9993405342102051,0.9999955296516418,0.10202504694461823,0.9963263273239136,0.6549110412597656,False,False,False,True,0.03326916694641113,0.051081703044474125,0.9578505158424377,-0.05923836678266525
